round,loss,accuracy,f1,fit_wall_s,comm_bytes_down,comm_bytes_up,memory_usage_mb,noise_multiplier
319,0.37618204951286316,0.9185612487275195,0.9192550854180813,0.340639288945608,218160.0,218160.0,1531.7448159301891,0.0
320,0.37935441732406616,0.9202578893790295,0.9204378900274329,0.3244946760827751,218159.99999999997,218159.99999999997,1531.7448159301891,0.0
321,0.38204875588417053,0.9195792331184255,0.91999940652391,0.3197714501223704,218160.0,218160.0,1531.744815930189,0.0
322,0.38352805376052856,0.9195792331184255,0.919886160800708,0.32176876914514163,218160.0,218160.0,1531.7660048923763,0.0
323,0.3815740644931793,0.9182219205972175,0.9185851394037,0.3253922097960546,218159.99999999997,218159.99999999997,1531.766004892376,0.0
324,0.38539373874664307,0.9202578893790295,0.9207118509892607,0.33386857040688567,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
325,0.3781450092792511,0.9202578893790295,0.9207226138389827,0.32914691706217414,218160.0,218160.0,1531.7660048923763,0.0
326,0.38788464665412903,0.9202578893790295,0.9206169278931293,0.3279745393271545,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
327,0.38157662749290466,0.9195792331184255,0.9199599613261921,0.3330351950618985,218159.99999999997,218159.99999999997,1531.7660048923765,0.0
328,0.3838498890399933,0.9182219205972175,0.9185919587067952,0.33126389814927865,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
329,0.38083145022392273,0.9195792331184255,0.9200214247133001,0.3289894778463864,218160.0,218160.0,1531.7660048923763,0.0
330,0.3825300335884094,0.9189005768578216,0.9192648120075315,0.32644104480873115,218159.99999999994,218159.99999999994,1531.766004892376,0.0
331,0.38165444135665894,0.9192399049881235,0.9198165149812009,0.3282085866287302,218160.0,218160.0,1531.7660048923763,0.0
332,0.3863113522529602,0.9192399049881235,0.9195034901393048,0.33148028661818185,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
333,0.3785836100578308,0.9178825924669155,0.9185240443532093,0.32560617980163165,218159.99999999997,218159.99999999997,1531.766004892376,0.0
334,0.3878633379936218,0.9195792331184255,0.9199268105293933,0.3293727364581609,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
335,0.37806078791618347,0.9168646080760094,0.9172880607027459,0.3267627562091192,218160.0,218160.0,1531.766004892376,0.0
336,0.38028040528297424,0.9189005768578216,0.919458664042293,0.32924870956968827,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
337,0.38471266627311707,0.9182219205972175,0.9187224451577811,0.3224610184624353,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
338,0.38886508345603943,0.9199185612487275,0.9199602771140842,0.32660249880919395,218160.0,218160.0,1531.766004892376,0.0
339,0.38120847940444946,0.9189005768578216,0.9193917906780859,0.3276019929477517,218160.0,218160.0,1531.7660048923763,0.0
340,0.3882051110267639,0.9195792331184255,0.9196685193816954,0.3283635042242957,218159.99999999997,218159.99999999997,1531.766004892376,0.0
341,0.3806813359260559,0.9175432643366135,0.9181494211275507,0.32000029774563093,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
342,0.3864850699901581,0.9202578893790295,0.9207595457094979,0.326846465387334,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
343,0.39130955934524536,0.9182219205972175,0.9186824234230767,0.3259698391868708,218160.0,218160.0,1531.7660048923765,0.0
344,0.375755250453949,0.9185612487275195,0.9192019230620704,0.3326980021819715,218160.0,218160.0,1531.7660048923763,0.0
345,0.4027559757232666,0.9178825924669155,0.9180860479279175,0.32559929698932677,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
346,0.3873380422592163,0.9199185612487275,0.9202118664248744,0.3289810779693985,218160.0,218160.0,1531.7660048923763,0.0
347,0.3884136378765106,0.9185612487275195,0.9190425591874303,0.3280827214331311,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
348,0.3873475193977356,0.9185612487275195,0.9190219000607707,0.3327891319114573,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
349,0.3884715139865875,0.9185612487275195,0.9188017203368474,0.32673684534362407,218160.0,218160.0,1531.7660048923763,0.0
350,0.3969709873199463,0.9189005768578216,0.9190355359580754,0.32832225177830265,218160.0,218160.0,1531.766004892376,0.0
351,0.38687875866889954,0.9168646080760094,0.9174806122409329,0.33152389263691656,218160.0,218160.0,1531.7660048923763,0.0
352,0.39804184436798096,0.9189005768578216,0.9190574132615824,0.3246232040299425,218159.99999999997,218159.99999999997,1531.7660048923763,0.0
353,0.3913542628288269,0.9189005768578216,0.9194411449007264,0.3334216596122924,218160.0,218160.0,1531.7660048923763,0.0
354,0.39182862639427185,0.9192399049881235,0.9193643902411783,0.331275434274798,218160.0,218160.0,1531.7660048923763,0.0
