round,loss,accuracy,f1,avg_fit_wall_s,total_comm_bytes_down,total_comm_bytes_up
1,0.7550169825553894,0.7304842860485066,0.42768710979734187,2.970606565475464,1057680.0,1057680.0
2,0.42637571692466736,0.8712469780862513,0.6142476575369356,1.6478907346725464,1057680.0,1057680.0
3,0.36801400780677795,0.8870779068860641,0.6429471451982296,1.6224958419799804,1057680.0,1057680.0
4,0.34377390146255493,0.8958122124307885,0.6607414615583501,1.6659765720367432,1057680.0,1057680.0
5,0.3296613395214081,0.8986196677844498,0.6612953886792305,1.6672478437423706,1057680.0,1057680.0
6,0.3096846640110016,0.9015830928799813,0.6773785871006086,1.6417786598205566,1057680.0,1057680.0
7,0.31368792057037354,0.9041565936208376,0.6934290586988741,1.6204704284667968,1057680.0,1057680.0
8,0.28745293617248535,0.9076659128129143,0.7083693375195776,1.6351146697998047,1057680.0,1057680.0
9,0.2830726206302643,0.9100834438119005,0.711498569043197,1.679254412651062,1057680.0,1057680.0
10,0.2800350785255432,0.9143726117133276,0.7349373545177571,1.6835659980773925,1057680.0,1057680.0
11,0.275036484003067,0.9125009748108867,0.7191756518654471,1.6267148494720458,1057680.0,1057680.0
12,0.2641914486885071,0.9141386571005224,0.724782829879983,1.6743456840515136,1057680.0,1057680.0
13,0.2631991505622864,0.9170240973251189,0.7303603406344624,1.6976216793060304,1057680.0,1057680.0
14,0.2530137896537781,0.9162442486157686,0.7399533533267939,1.6569203853607177,1057680.0,1057680.0
15,0.25209105014801025,0.9142946268423926,0.7456501010318515,1.6127245903015137,1057680.0,1057680.0
16,0.24500586092472076,0.9210793106137409,0.7542218753219296,1.596509289741516,1057680.0,1057680.0
17,0.24417464435100555,0.9195196131950402,0.7551425375953467,1.6833134174346924,1057680.0,1057680.0
18,0.23564569652080536,0.9234968416127272,0.7620198909222828,1.6860327243804931,1057680.0,1057680.0
19,0.23147858679294586,0.9278639943850893,0.7694605004603534,1.68699312210083,1057680.0,1057680.0
20,0.2240351289510727,0.9289557825781798,0.7701986211206537,1.7191961765289308,1057680.0,1057680.0
21,0.22358180582523346,0.9269281759338688,0.7583581593294915,1.6470505237579345,1057680.0,1057680.0
22,0.22090327739715576,0.9299695859003353,0.7742551357721308,1.7843074798583984,1057680.0,1057680.0
23,0.217813178896904,0.9339468143180223,0.7805099356007905,1.7811787128448486,1057680.0,1057680.0
24,0.21224793791770935,0.9328550261249318,0.7773954671003024,1.9951650857925416,1057680.0,1057680.0
25,0.2131567895412445,0.9310613740934259,0.7672609975627608,1.7272252321243287,1057680.0,1057680.0
26,0.20672819018363953,0.9345706932855026,0.786056119480137,1.6142144441604613,1057680.0,1057680.0
27,0.20869866013526917,0.9338688294470873,0.7885844753477425,1.6796252012252808,1057680.0,1057680.0
28,0.20452328026294708,0.937378148639164,0.8063711626346476,1.5890921354293823,1057680.0,1057680.0
29,0.19821012020111084,0.9363643453170085,0.785151115002872,1.690614891052246,1057680.0,1057680.0
30,0.20157597959041595,0.935350541994853,0.7952110085066526,1.6643093585968018,1057680.0,1057680.0
31,0.20010319352149963,0.9364423301879435,0.7998543057628585,1.6763423442840577,1057680.0,1057680.0
32,0.19203267991542816,0.93932777041254,0.8090128397309412,1.6683872938156128,1057680.0,1057680.0
33,0.19541823863983154,0.9379240427357093,0.8068405466106708,1.679075336456299,1057680.0,1057680.0
34,0.19387446343898773,0.9411214224440458,0.8124286365580267,1.6395897626876832,1057680.0,1057680.0
35,0.19135624170303345,0.9408874678312408,0.8125710932251236,1.6718931436538695,1057680.0,1057680.0
36,0.193470299243927,0.9408094829603058,0.8081278077514452,1.6346107959747314,1057680.0,1057680.0
37,0.190750852227211,0.9404195586056305,0.8121721670057117,1.5862825632095336,1057680.0,1057680.0
38,0.1883000284433365,0.9398736645090853,0.8101259231750253,1.6530805349349975,1057680.0,1057680.0
39,0.1926458477973938,0.9385479217031896,0.7956909541495812,1.6530456066131591,1057680.0,1057680.0
40,0.18811801075935364,0.9390158309287998,0.8062393883466641,1.6335431814193726,1057680.0,1057680.0
41,0.18828298151493073,0.9422911955080714,0.8114085156045249,1.6389503240585328,1057680.0,1057680.0
42,0.18665805459022522,0.9402635888637604,0.815670836885336,1.6971999883651734,1057680.0,1057680.0
43,0.1861182153224945,0.9415113467987211,0.8212456412041629,1.6813804149627685,1057680.0,1057680.0
44,0.1811327189207077,0.9415113467987211,0.8217855507760834,1.6373976707458495,1057680.0,1057680.0
45,0.18661130964756012,0.9401076191218903,0.8137100579296762,1.6087102174758912,1057680.0,1057680.0
46,0.18783806264400482,0.9388598611869298,0.8185055247329049,1.6149359703063966,1057680.0,1057680.0
47,0.18576127290725708,0.9419012711533963,0.8322556253637695,1.6786993503570558,1057680.0,1057680.0
48,0.18181683123111725,0.9385479217031896,0.8222260329825181,1.6061710357666015,1057680.0,1057680.0
49,0.18598750233650208,0.9404975434765656,0.8297238045176805,1.6471461296081542,1057680.0,1057680.0
50,0.18205441534519196,0.9427591047336816,0.8343444816423592,1.6686997175216676,1057680.0,1057680.0
51,0.18980561196804047,0.9391718006706699,0.823266070884395,1.6622957229614257,1057680.0,1057680.0
52,0.1845005601644516,0.9376121032519691,0.817887253581836,1.667667531967163,1057680.0,1057680.0
53,0.1790791153907776,0.9430710442174218,0.8160329398309113,1.699071741104126,1057680.0,1057680.0
54,0.18185719847679138,0.9417453014115261,0.8293796918164503,1.6819428205490112,1057680.0,1057680.0
55,0.18551230430603027,0.9411214224440458,0.8213225215642268,1.6726097106933593,1057680.0,1057680.0
56,0.17938627302646637,0.9436169383139671,0.8353143176668609,1.688697385787964,1057680.0,1057680.0
57,0.17982226610183716,0.9419012711533963,0.8290580225081265,1.6594489574432374,1057680.0,1057680.0
58,0.17708633840084076,0.9438508929267722,0.8297989593999862,1.619558072090149,1057680.0,1057680.0
59,0.18027420341968536,0.9436169383139671,0.8391758719852539,1.59304358959198,1057680.0,1057680.0
60,0.18074257671833038,0.9411994073149809,0.8299201843081414,1.6010547876358032,1057680.0,1057680.0
61,0.17627204954624176,0.9440848475395773,0.830063296073306,1.6483626127243043,1057680.0,1057680.0
62,0.1797378957271576,0.9428370896046167,0.8336160538216765,1.6606066703796387,1057680.0,1057680.0
63,0.1769382506608963,0.9451766357326679,0.8408824617234829,1.6610491275787354,1057680.0,1057680.0
64,0.1781236082315445,0.9415893316696561,0.8287427646853813,1.682924509048462,1057680.0,1057680.0
65,0.1766069531440735,0.9446307416361226,0.8359793930329779,1.6513835668563843,1057680.0,1057680.0
66,0.17496846616268158,0.9435389534430321,0.8337176122403196,1.5878142833709716,1057680.0,1057680.0
67,0.17740871012210846,0.9415893316696561,0.831831687469585,1.6065167427062987,1057680.0,1057680.0
68,0.17801888287067413,0.943460968572097,0.8347208221970012,1.6917992115020752,1057680.0,1057680.0
69,0.176164910197258,0.9426031349918116,0.8336538129247463,1.6951719522476196,1057680.0,1057680.0
70,0.17573732137680054,0.9432270139592919,0.8302903066921983,1.6518050909042359,1057680.0,1057680.0
71,0.1772060990333557,0.9435389534430321,0.8343323731131076,1.588234543800354,1057680.0,1057680.0
72,0.176139697432518,0.9419012711533963,0.8338020560444427,1.641583752632141,1057680.0,1057680.0
73,0.17906397581100464,0.9429150744755518,0.8243013084612567,1.5669123649597168,1057680.0,1057680.0
74,0.17758026719093323,0.9443967870233175,0.8351745057128016,1.5948396682739259,1057680.0,1057680.0
75,0.17402423918247223,0.9447867113779926,0.8382739936068928,1.6716164350509644,1057680.0,1057680.0
76,0.176407128572464,0.9426031349918116,0.8330956376510963,1.6383161783218383,1057680.0,1057680.0
77,0.17720021307468414,0.9420572408952663,0.8311935273956277,1.6530210018157958,1057680.0,1057680.0
78,0.17347851395606995,0.943382983701162,0.8317735253956698,1.6679590463638305,1057680.0,1057680.0
79,0.17137272655963898,0.9461904390548234,0.8364088972325094,1.6500741958618164,1057680.0,1057680.0
80,0.17293521761894226,0.9450206659907978,0.8328860476110378,1.5796066761016845,1057680.0,1057680.0
81,0.17707689106464386,0.9433049988302269,0.8312195082694354,1.651013398170471,1057680.0,1057680.0
