round,loss,accuracy,f1,avg_fit_wall_s,total_comm_bytes_down,total_comm_bytes_up
1,0.8811566233634949,0.646080760095012,0.6093600279247647,3.270542097091675,8161520.0,8161520.0
2,0.6003710031509399,0.7363420427553444,0.7094365916120782,2.0577953338623045,8161520.0,8161520.0
3,0.42273643612861633,0.827960637936885,0.8249334070663243,2.322783875465393,8161520.0,8161520.0
4,0.3124846816062927,0.8815744825246012,0.8797282021858588,2.1736504316329954,8161520.0,8161520.0
5,0.28127825260162354,0.9049881235154394,0.9054204137466434,2.1172515869140627,8161520.0,8161520.0
6,0.2776864767074585,0.9070240922972514,0.9070740214799607,2.3460965156555176,8161520.0,8161520.0
7,0.2961353063583374,0.9053274516457415,0.9056741767971609,2.3469364166259767,8161520.0,8161520.0
8,0.2761673629283905,0.9117746861214795,0.9126466988547871,2.1788280725479128,8161520.0,8161520.0
9,0.3374233543872833,0.9131319986426875,0.9140060721086689,2.181255745887756,8161520.0,8161520.0
10,0.3165106177330017,0.9168646080760094,0.9177047118234641,2.268125224113464,8161520.0,8161520.0
11,0.351667195558548,0.9178825924669155,0.9189546729091687,2.295351839065552,8161520.0,8161520.0
12,0.46441850066185,0.9161859518154055,0.9168194337045423,2.741644597053528,8161520.0,8161520.0
13,0.3676828145980835,0.9199185612487275,0.9207092590819048,3.256761574745178,8161520.0,8161520.0
14,0.4297999441623688,0.9151679674244995,0.9159703597459868,4.44472336769104,8161520.0,8161520.0
15,0.4549112319946289,0.9117746861214795,0.9124972630002596,2.8520811796188354,8161520.0,8161520.0
16,0.382799357175827,0.9246691550729556,0.9257801882888334,2.309908962249756,8161520.0,8161520.0
17,0.3760490417480469,0.9151679674244995,0.9157759960436151,2.392357897758484,8161520.0,8161520.0
18,0.4589165151119232,0.9239904988123515,0.9250147961985677,2.414629006385803,8161520.0,8161520.0
19,0.5321390628814697,0.9233118425517476,0.9241671387074029,2.26403169631958,8161520.0,8161520.0
20,0.4908766746520996,0.9205972175093315,0.9213573894103797,2.1598387241363524,8161520.0,8161520.0
21,0.5152844190597534,0.9205972175093315,0.9212158582654661,2.371300387382507,8161520.0,8161520.0
22,0.46350833773612976,0.9209365456396336,0.9218935390214873,2.2400224447250365,8161520.0,8161520.0
23,0.45304742455482483,0.9226331862911435,0.9238960809932172,2.376103401184082,8161520.0,8161520.0
24,0.5907850861549377,0.9192399049881235,0.9202796568245559,2.2927045822143555,8161520.0,8161520.0
25,0.5717839598655701,0.9243298269426535,0.9252255099412743,2.342799997329712,8161520.0,8161520.0
26,0.5890920758247375,0.9185612487275195,0.9193726107813078,2.339825415611267,8161520.0,8161520.0
27,0.5502147078514099,0.9161859518154055,0.9171842120353126,2.183685326576233,8161520.0,8161520.0
28,0.5248416662216187,0.9148286392941974,0.9157615563569143,2.328500199317932,8161520.0,8161520.0
29,0.45206475257873535,0.9216152019002375,0.9225302768664719,2.182220697402954,8161520.0,8161520.0
30,0.6078774333000183,0.9192399049881235,0.9201227962940756,2.352341961860657,8161520.0,8161520.0
31,0.43485260009765625,0.9253478113335596,0.9265372235791297,2.1650765180587768,8161520.0,8161520.0
32,0.559320330619812,0.9189005768578216,0.9203551624013627,2.2471091747283936,8161520.0,8161520.0
33,0.4814111590385437,0.9178825924669155,0.9196040058013268,2.159853625297546,8161520.0,8161520.0
34,0.4594140648841858,0.9253478113335596,0.9268811204652514,2.2481633901596068,8161520.0,8161520.0
35,0.42017224431037903,0.9267051238547676,0.9274541071181527,2.2556262493133543,8161520.0,8161520.0
36,0.37588241696357727,0.9297590770274856,0.9306424254180636,2.2413206577301024,8161520.0,8161520.0
37,0.4217604696750641,0.9307770614183916,0.9313061527413898,2.2694715023040772,8161520.0,8161520.0
38,0.45560550689697266,0.9253478113335596,0.9257451505310286,2.1248754262924194,8161520.0,8161520.0
39,0.4927131235599518,0.9267051238547676,0.926943258305763,2.3202280521392824,8161520.0,8161520.0
40,0.45845428109169006,0.9297590770274856,0.9304120960559265,2.3708081245422363,8161520.0,8161520.0
41,0.4379750192165375,0.9307770614183916,0.9314218490852785,2.140805697441101,8161520.0,8161520.0
42,0.4439118802547455,0.9256871394638616,0.9259339340958805,2.1768214225769045,8161520.0,8161520.0
43,0.4419177174568176,0.9229725144214456,0.9237398776172999,2.086068367958069,8161520.0,8161520.0
44,0.3868320882320404,0.9294197488971836,0.9302701231283802,2.328090047836304,8161520.0,8161520.0
45,0.3723289966583252,0.9324737020699015,0.9334584961297567,2.23086793422699,8161520.0,8161520.0
46,0.41743165254592896,0.9212758737699356,0.9221244471393639,2.275415134429932,8161520.0,8161520.0
47,0.40702030062675476,0.9256871394638616,0.9264683800645731,2.2252479553222657,8161520.0,8161520.0
48,0.4320152997970581,0.9229725144214456,0.9238357201665021,2.1875805854797363,8161520.0,8161520.0
49,0.40929821133613586,0.9321343739395996,0.9327487394657125,2.4400418043136596,8161520.0,8161520.0
50,0.46419963240623474,0.9246691550729556,0.9259849708443189,2.154257369041443,8161520.0,8161520.0
51,0.3950304687023163,0.9297590770274856,0.9302662875036756,2.4261598110198976,8161520.0,8161520.0
52,0.41915008425712585,0.9307770614183916,0.9320306696818497,2.2748061180114747,8161520.0,8161520.0
53,0.4600512683391571,0.9263657957244655,0.9278665683043034,2.254551124572754,8161520.0,8161520.0
54,0.5750213265419006,0.9195792331184255,0.9216767501151564,2.2845792055130003,8161520.0,8161520.0
55,0.5531318783760071,0.9185612487275195,0.9208340929735538,2.1250247240066527,8161520.0,8161520.0
56,0.5675268769264221,0.9131319986426875,0.9153406398510263,2.155768322944641,8161520.0,8161520.0
57,0.4472492039203644,0.9277231082456736,0.9289803118063444,2.315450596809387,8161520.0,8161520.0
58,0.4004879295825958,0.9311163895486936,0.9319076694473387,2.2704076766967773,8161520.0,8161520.0
59,0.45114582777023315,0.9300984051577876,0.9306737137652404,2.1995275020599365,8161520.0,8161520.0
60,0.4635993540287018,0.9263657957244655,0.9268649259927626,2.3019839763641357,8161520.0,8161520.0
61,0.47659987211227417,0.9290804207668816,0.9292849399459159,2.2782235622406004,8161520.0,8161520.0
62,0.4703740179538727,0.9273837801153716,0.9276006697090443,2.2127191066741942,8161520.0,8161520.0
63,0.48231494426727295,0.9243298269426535,0.9244695811219062,2.2464499473571777,8161520.0,8161520.0
64,0.5587226748466492,0.9151679674244995,0.9158571219951205,2.2422343492507935,8161520.0,8161520.0
65,0.5004598498344421,0.9175432643366135,0.9176026912496429,2.254487919807434,8161520.0,8161520.0
66,0.5348078608512878,0.9267051238547676,0.9270105170085579,2.1977197885513307,8161520.0,8161520.0
67,0.5872383713722229,0.9134713267729895,0.9150210555238149,2.097013235092163,8161520.0,8161520.0
68,0.6723911762237549,0.9121140142517815,0.9132961430993954,2.1517600536346437,8161520.0,8161520.0
69,0.5602514147758484,0.9212758737699356,0.9208399043792944,2.245322561264038,8161520.0,8161520.0
70,0.5115947723388672,0.9229725144214456,0.9234594303744378,2.2434003591537475,8161520.0,8161520.0
71,0.5168799161911011,0.9284017645062775,0.9285376305887324,2.1919098615646364,8161520.0,8161520.0
72,0.43751657009124756,0.9304377332880895,0.9305263989340231,2.2073410034179686,8161520.0,8161520.0
73,0.46728357672691345,0.9256871394638616,0.9254954857732665,2.3080394983291628,8161520.0,8161520.0
74,0.5122143626213074,0.9270444519850696,0.9267260182635919,2.0975728273391723,8161520.0,8161520.0
75,0.4733024537563324,0.9172039362063115,0.9165084068544505,2.2873329162597655,8161520.0,8161520.0
76,0.4844341576099396,0.9270444519850696,0.9266558916003652,2.0808550119400024,8161520.0,8161520.0
77,0.4909215271472931,0.9260264675941635,0.9254970822765696,2.165995383262634,8161520.0,8161520.0
78,0.5095450282096863,0.9270444519850696,0.9269283247353117,2.335086393356323,8161520.0,8161520.0
79,0.5088695883750916,0.9280624363759755,0.9279533992106286,2.216011071205139,8161520.0,8161520.0
80,0.4766297936439514,0.9256871394638616,0.9255420828342048,2.282729411125183,8161520.0,8161520.0
