round,loss,accuracy,f1,avg_fit_wall_s,total_comm_bytes_down,total_comm_bytes_up
1,1.7250771522521973,0.1974889718357652,0.09720099820037209,2.5828365802764894,16323040.0,16323040.0
2,1.5560507774353027,0.4207668815744825,0.30518708058843186,1.3638047218322753,16323040.0,16323040.0
3,1.3799315690994263,0.37597556837461826,0.28892500463059945,1.3326437711715697,16323040.0,16323040.0
4,1.3320372104644775,0.37461825585341024,0.2852534596438876,1.1880077123641968,16323040.0,16323040.0
5,1.2998548746109009,0.39328130302002035,0.3085674163539172,1.2969983100891114,16323040.0,16323040.0
6,1.2839703559875488,0.40074652188666443,0.3157075067374471,1.3414563179016112,16323040.0,16323040.0
7,1.2525062561035156,0.4190702409229725,0.33391597664715933,1.3134010553359985,16323040.0,16323040.0
8,1.2211272716522217,0.4462164913471327,0.36920351056836004,1.2307360410690307,16323040.0,16323040.0
9,1.1713573932647705,0.4696301323379708,0.3919566138180175,1.3564569711685182,16323040.0,16323040.0
10,1.0803959369659424,0.5351204614862572,0.4525181221518058,1.3273288011550903,16323040.0,16323040.0
11,0.9889346957206726,0.5575161180861895,0.4664886049912962,1.268186593055725,16323040.0,16323040.0
12,0.8446414470672607,0.6016287750254496,0.5191650136561577,1.3826624155044556,16323040.0,16323040.0
13,0.7732105851173401,0.6101119782829997,0.5308209863557057,1.185740351676941,16323040.0,16323040.0
14,0.7731571197509766,0.6549032914828641,0.5952515509711436,1.3382957220077514,16323040.0,16323040.0
15,0.8031671643257141,0.6426874787919918,0.5959436285769638,1.1950063943862914,16323040.0,16323040.0
16,0.7353699207305908,0.6986766202918222,0.6575190557073051,1.4464076519012452,16323040.0,16323040.0
17,0.9555950164794922,0.6528673227010521,0.6082655976478951,1.3847537994384767,16323040.0,16323040.0
18,0.9126787781715393,0.6365795724465558,0.5679340967165759,1.3917814254760743,16323040.0,16323040.0
19,0.8994075059890747,0.6582965727858839,0.6072824540501655,1.2684802770614625,16323040.0,16323040.0
20,0.7194052338600159,0.7305734645402104,0.6697431928600708,1.1803704500198364,16323040.0,16323040.0
21,0.5996578335762024,0.7838479809976246,0.7791315382991378,1.3595925569534302,16323040.0,16323040.0
22,0.6583806276321411,0.7916525279945708,0.7834409181643452,1.2815725803375244,16323040.0,16323040.0
23,0.7544727325439453,0.7634882931795046,0.7299008074246485,1.4063350200653075,16323040.0,16323040.0
24,0.7104181051254272,0.7712928401764506,0.7541510334956515,1.3879491567611695,16323040.0,16323040.0
25,0.7946841716766357,0.7380386834068544,0.7033168339232336,1.302001404762268,16323040.0,16323040.0
26,1.1534520387649536,0.6891754326433661,0.6155080091384573,1.220134711265564,16323040.0,16323040.0
27,0.7333890795707703,0.7485578554462164,0.7150233187180067,1.3648539066314698,16323040.0,16323040.0
28,0.9310569763183594,0.7200542925008483,0.6490320848424093,1.345529842376709,16323040.0,16323040.0
29,0.7657324075698853,0.7665422463522226,0.739065307279724,1.2765401601791382,16323040.0,16323040.0
30,0.9008219242095947,0.7376993552765524,0.6652009014469105,1.3349772214889526,16323040.0,16323040.0
31,0.526462972164154,0.846284356973193,0.8438057339080955,1.2485915899276734,16323040.0,16323040.0
32,0.5423969030380249,0.833050559891415,0.8239226411594023,1.221081256866455,16323040.0,16323040.0
33,0.43851351737976074,0.8778418730912793,0.8781593320207156,1.3220537900924683,16323040.0,16323040.0
34,0.7190369367599487,0.7933491686460807,0.7669599723311084,1.3558236837387085,16323040.0,16323040.0
35,0.4743598997592926,0.8812351543942993,0.881271474463367,1.2464386463165282,16323040.0,16323040.0
36,0.5787225961685181,0.8408551068883611,0.8292868837035736,1.3525335550308228,16323040.0,16323040.0
