round,loss,accuracy,f1,avg_fit_wall_s,total_comm_bytes_down,total_comm_bytes_up
1,1.3716522455215454,0.4458771632168307,0.40324535503045233,2.2798052549362184,8161520.0,8161520.0
2,1.3166815042495728,0.44214455378350864,0.3618761526120586,1.2160014152526855,8161520.0,8161520.0
3,1.1063041687011719,0.49949100780454697,0.37562648109037183,1.274731206893921,8161520.0,8161520.0
4,1.0238587856292725,0.5215473362741772,0.37124459060418763,1.2983967781066894,8161520.0,8161520.0
5,0.6999602317810059,0.6267390566677977,0.520050728356819,1.3467891216278076,8161520.0,8161520.0
6,0.9049513936042786,0.5839837122497457,0.47114118380134284,1.2832977056503296,8161520.0,8161520.0
7,0.5106203556060791,0.7736681370885646,0.739137550320292,1.3634042263031005,8161520.0,8161520.0
8,0.6615774035453796,0.7604343400067866,0.7459509725540622,1.2415629863739013,8161520.0,8161520.0
9,0.3974913954734802,0.8642687478791992,0.8624429902265004,1.2501453161239624,8161520.0,8161520.0
10,0.9558053016662598,0.7648456057007126,0.7576102896813851,1.307591700553894,8161520.0,8161520.0
11,0.3158917725086212,0.8910756701730573,0.8905835987437862,1.3209981679916383,8161520.0,8161520.0
12,0.5277099609375,0.8659653885307091,0.8651957545369817,1.308358645439148,8161520.0,8161520.0
13,0.31637972593307495,0.9077027485578555,0.9078165929785058,1.306613802909851,8161520.0,8161520.0
14,0.5085539817810059,0.8564642008822532,0.852759718245491,1.3463544607162476,8161520.0,8161520.0
15,0.3379089832305908,0.9039701391245334,0.9031950125703024,1.2425246953964233,8161520.0,8161520.0
16,0.4223604202270508,0.8971835765184933,0.8963593598050669,1.2067883253097533,8161520.0,8161520.0
17,0.3559055030345917,0.9070240922972514,0.9061132886287087,1.2747003555297851,8161520.0,8161520.0
18,0.4399350583553314,0.9083814048184594,0.9077401354378846,1.2901130199432373,8161520.0,8161520.0
19,0.4285029172897339,0.9002375296912114,0.8995447136231766,1.3250812292099,8161520.0,8161520.0
20,0.3570406138896942,0.9043094672548354,0.9049628780380005,1.30847327709198,8161520.0,8161520.0
21,0.430033802986145,0.8944689514760774,0.8940125706142975,1.2257273197174072,8161520.0,8161520.0
22,0.445732057094574,0.9053274516457415,0.9056261148956971,1.23792405128479,8161520.0,8161520.0
23,0.39970919489860535,0.9043094672548354,0.9040614087375352,1.34096040725708,8161520.0,8161520.0
24,0.4644455313682556,0.9138106549032915,0.9140504699985591,1.307635521888733,8161520.0,8161520.0
25,0.44854235649108887,0.8998982015609094,0.8983974884910159,1.2902831077575683,8161520.0,8161520.0
26,0.5621379017829895,0.9046487953851374,0.905005080711383,1.2648117065429687,8161520.0,8161520.0
27,0.5798032283782959,0.9015948422124194,0.9013479806946739,1.326003098487854,8161520.0,8161520.0
28,0.4994853138923645,0.9158466236851035,0.9157059107648086,1.3531451940536499,8161520.0,8161520.0
29,0.4889773428440094,0.8951476077366813,0.8942429712314378,1.2278560876846314,8161520.0,8161520.0
30,0.6263619661331177,0.9083814048184594,0.908158662562164,1.302980399131775,8161520.0,8161520.0
31,0.5929117202758789,0.8982015609093994,0.8987894481153408,1.3302056550979615,8161520.0,8161520.0
32,0.49956104159355164,0.9036308109942314,0.9026913070798338,1.2903339385986328,8161520.0,8161520.0
33,0.6202199459075928,0.9127926705123854,0.9124998208686819,1.1728939771652223,8161520.0,8161520.0
34,0.9963452816009521,0.8897183576518494,0.8868414906943978,1.2754470109939575,8161520.0,8161520.0
35,0.6610379219055176,0.9100780454699695,0.9104312952716015,1.1707627296447753,8161520.0,8161520.0
36,0.7733062505722046,0.9093993892093655,0.9095736377175999,1.2920079708099366,8161520.0,8161520.0
37,0.7689160108566284,0.8924329826942654,0.8902020287041259,1.326914620399475,8161520.0,8161520.0
38,0.5679462552070618,0.9172039362063115,0.9178367996991109,1.2521203756332397,8161520.0,8161520.0
39,0.6792815923690796,0.9060061079063454,0.9059652392906641,1.2935877323150635,8161520.0,8161520.0
40,0.728774905204773,0.9043094672548354,0.9035342367424618,1.3189541101455688,8161520.0,8161520.0
41,0.6256672143936157,0.9178825924669155,0.9182639560810149,1.3246553897857667,8161520.0,8161520.0
42,0.598601758480072,0.9053274516457415,0.9055184863458561,1.2366450786590577,8161520.0,8161520.0
43,0.5541188716888428,0.9124533423820834,0.9125442266783652,1.3769176959991456,8161520.0,8161520.0
44,0.5692188143730164,0.9080420766881574,0.9079349084963216,1.3337041139602661,8161520.0,8161520.0
45,0.6225866079330444,0.9019341703427214,0.9011799022110029,1.3141231536865234,8161520.0,8161520.0
46,0.44317132234573364,0.9277231082456736,0.9282749223816383,1.3435997009277343,8161520.0,8161520.0
47,0.48812025785446167,0.9155072955548015,0.9150860458143221,1.3730513095855712,8161520.0,8161520.0
48,0.4619050920009613,0.9175432643366135,0.9177150842871659,1.3265540599822998,8161520.0,8161520.0
49,0.6590876579284668,0.9212758737699356,0.9215118173092602,1.2631381750106812,8161520.0,8161520.0
50,0.5275458097457886,0.9124533423820834,0.9126175277493931,1.3458761692047119,8161520.0,8161520.0
51,0.5795118808746338,0.9236511706820495,0.9240328334381555,1.3312599658966064,8161520.0,8161520.0
52,0.5497637987136841,0.9151679674244995,0.9158911464469387,1.3725109338760375,8161520.0,8161520.0
53,0.5582312345504761,0.9155072955548015,0.9153211273714968,1.3123466968536377,8161520.0,8161520.0
54,0.677032470703125,0.8863250763488293,0.8841374837287974,1.194013786315918,8161520.0,8161520.0
55,0.5997508764266968,0.9104173736002714,0.9110771086392602,1.347429084777832,8161520.0,8161520.0
56,0.6903761625289917,0.9195792331184255,0.9196326491552839,1.231115174293518,8161520.0,8161520.0
57,0.5806592702865601,0.9148286392941974,0.9156255526839375,1.1791379928588868,8161520.0,8161520.0
58,0.5660973191261292,0.9273837801153716,0.9277002673890187,1.275935435295105,8161520.0,8161520.0
59,0.6310743689537048,0.9212758737699356,0.9217234638764521,1.328576421737671,8161520.0,8161520.0
60,0.6476847529411316,0.9087207329487614,0.9095014725693781,1.145394253730774,8161520.0,8161520.0
61,0.6988523602485657,0.9032914828639295,0.9031335709484538,1.3256073236465453,8161520.0,8161520.0
62,0.5563696622848511,0.9209365456396336,0.9216815536515378,1.3096907615661622,8161520.0,8161520.0
63,0.4946340024471283,0.9172039362063115,0.917725455000662,1.27074453830719,8161520.0,8161520.0
64,0.5144004225730896,0.9168646080760094,0.9171363542449628,1.3290749073028565,8161520.0,8161520.0
65,0.48946234583854675,0.9256871394638616,0.9266384492321751,1.3063193082809448,8161520.0,8161520.0
66,0.6716823577880859,0.9036308109942314,0.9016839462354579,1.3591994285583495,8161520.0,8161520.0
67,0.5705893039703369,0.9205972175093315,0.9212660877424605,1.2746687412261963,8161520.0,8161520.0
68,0.6410676836967468,0.9209365456396336,0.9212296243253846,1.228546380996704,8161520.0,8161520.0
69,0.4706510901451111,0.9250084832032576,0.9256859677954976,1.2928343772888184,8161520.0,8161520.0
70,0.553900957107544,0.9209365456396336,0.9218353352165615,1.2599139928817749,8161520.0,8161520.0
71,0.5190652012825012,0.9250084832032576,0.9257139453690719,1.2169427156448365,8161520.0,8161520.0
72,0.6357714533805847,0.9134713267729895,0.9141678651172128,1.3194486379623414,8161520.0,8161520.0
73,0.6463009119033813,0.9104173736002714,0.9109215302344543,1.3575146436691283,8161520.0,8161520.0
74,0.5188025832176208,0.9216152019002375,0.9223078786644141,1.1865036010742187,8161520.0,8161520.0
75,0.5507192611694336,0.9093993892093655,0.909620509818669,1.33885600566864,8161520.0,8161520.0
76,0.5140635967254639,0.9178825924669155,0.9187914510213815,1.3152452468872071,8161520.0,8161520.0
77,0.576341986656189,0.9073634204275535,0.9060541624244032,1.2584806442260743,8161520.0,8161520.0
78,0.4263407588005066,0.9131319986426875,0.9132095788634398,1.2334805488586427,8161520.0,8161520.0
79,0.5387638807296753,0.8948082796063793,0.8929936885702966,1.2819002151489258,8161520.0,8161520.0
80,0.37612301111221313,0.9029521547336274,0.9023178576435513,1.2507864952087402,8161520.0,8161520.0
81,0.42787036299705505,0.8954869358669834,0.8949431916665941,1.1389674901962281,8161520.0,8161520.0
82,0.41037145256996155,0.9114353579911775,0.9125104002904388,1.245440697669983,8161520.0,8161520.0
83,0.46477463841438293,0.9124533423820834,0.912448678996991,1.2230383634567261,8161520.0,8161520.0
84,0.46721151471138,0.9236511706820495,0.9241373813857755,1.3026200532913208,8161520.0,8161520.0
85,0.5283419489860535,0.9063454360366474,0.9065228220407541,1.1709275007247926,8161520.0,8161520.0
86,0.573813796043396,0.8988802171700034,0.8961028036747268,1.3481990575790406,8161520.0,8161520.0
87,0.5147899389266968,0.9229725144214456,0.923807659142272,1.2855215549468995,8161520.0,8161520.0
88,0.5123568177223206,0.9104173736002714,0.910587826907173,1.3236157417297363,8161520.0,8161520.0
89,0.556233286857605,0.9290804207668816,0.9293094470709781,1.2956063270568847,8161520.0,8161520.0
90,0.521783709526062,0.9093993892093655,0.9092728017085298,1.1984729051589966,8161520.0,8161520.0
91,0.5331525206565857,0.9236511706820495,0.924111869658644,1.3584280014038086,8161520.0,8161520.0
92,0.46488937735557556,0.9300984051577876,0.9305877761627266,1.277912402153015,8161520.0,8161520.0
93,0.5677743554115295,0.9280624363759755,0.9284976141144351,1.206940269470215,8161520.0,8161520.0
