round,loss,accuracy,f1,fit_wall_s,comm_bytes_down,comm_bytes_up,memory_usage_mb,noise_multiplier
138,0.32518401741981506,0.8806831474693909,0.6188953066355027,1.4691491456136674,211536.0,211536.0,1457.2429763967693,0.0
139,0.3113156259059906,0.8852842548545582,0.623191394698019,1.4611907948097302,211536.0,211536.0,1457.2429763967693,0.0
140,0.30908840894699097,0.886921937144194,0.6322923985186705,1.423223199640379,211536.0,211536.0,1457.2429763967693,0.0
141,0.3140605688095093,0.8850503002417531,0.6227139581405474,1.4251127277302347,211536.0,211536.0,1457.2429763967693,0.0
142,0.31829679012298584,0.8840364969195976,0.6265714761841326,1.4689247542592743,211535.99999999997,211535.99999999997,1457.2429763967693,0.0
143,0.32374078035354614,0.8781096467285346,0.6185010775154063,1.4335712699004297,211536.0,211536.0,1457.2429763967693,0.0
144,0.32062098383903503,0.8838805271777275,0.6241682637713075,1.4579787293986248,211536.0,211536.0,1457.2429763967693,0.0
145,0.3154243230819702,0.8844264212742728,0.6222608257811985,1.4778225181153328,211536.0,211536.0,1457.2429763967693,0.0
146,0.3246455490589142,0.8810730718240661,0.6203124301734286,1.4804569973419022,211536.0,211536.0,1457.2429763967693,0.0
147,0.3081408441066742,0.8854402245964282,0.6226281810277815,1.4445958612508512,211536.00000000003,211536.00000000003,1457.2429763967693,0.0
148,0.3337819278240204,0.8779536769866646,0.6184505227398895,1.4429756161147989,211536.0,211536.0,1457.2429763967693,0.0
149,0.3056918680667877,0.8878577555954145,0.6268053370399138,1.4250455086130078,211536.0,211536.0,1457.2429763967693,0.0
150,0.2996737062931061,0.8898853622397255,0.6321558570654005,1.45700712296766,211536.0,211536.0,1457.2429763967689,0.0
151,0.3171321451663971,0.8837245574358574,0.6212944408156671,1.4265786367726392,211536.00000000003,211536.00000000003,1457.2429763967689,0.0
152,0.3084908723831177,0.8871558917569992,0.6269333704282223,1.4473887942423407,211536.0,211536.0,1457.2429763967693,0.0
153,0.3161460757255554,0.8838025423067924,0.6209953135983539,1.4804979949943216,211536.0,211536.0,1457.2429763967693,0.0
154,0.3197052478790283,0.8842704515324027,0.6204633873513858,1.4819479910515898,211536.0,211536.0,1457.2429763967693,0.0
155,0.3041032552719116,0.8891834984013102,0.6308513528652891,1.4587285251164468,211536.0,211536.0,1457.242976396769,0.0
156,0.31314340233802795,0.8869999220151291,0.6249496760643221,1.4619393321452911,211536.00000000003,211536.00000000003,1457.2429763967693,0.0
157,0.3153705298900604,0.8857521640801684,0.6210683904859959,1.4445282999577789,211536.0,211536.0,1457.2429763967689,0.0
158,0.3090190887451172,0.8869999220151291,0.6252990408990453,1.426446509740595,211536.0,211536.0,1457.2429763967693,0.0
159,0.311095267534256,0.886921937144194,0.6231099293054138,1.4588617165623057,211536.0,211536.0,1457.242976396769,0.0
160,0.295728474855423,0.8916790142712314,0.6319825356165735,1.4713661594865775,211535.99999999997,211535.99999999997,1457.2429763967693,0.0
161,0.3124307096004486,0.8857521640801684,0.6235254301009118,1.4296192333388114,211536.0,211536.0,1457.242976396769,0.0
162,0.30198654532432556,0.8898853622397255,0.6270257113247466,1.467627412042646,211536.0,211536.0,1457.2429763967693,0.0
163,0.30460143089294434,0.8900413319815955,0.6283260499898196,1.4653635160299345,211536.0,211536.0,1457.242976396769,0.0
164,0.29875776171684265,0.8885596194338299,0.6284373600715376,1.4326797142366854,211536.0,211536.0,1457.2429763967693,0.0
165,0.32086580991744995,0.8833346330811822,0.6229881024693233,1.4259217121991217,211536.0,211536.0,1457.2429763967693,0.0
166,0.2873990833759308,0.8946424393667628,0.6398078742426325,1.4590856178820997,211536.0,211536.0,1457.2429763967693,0.0
167,0.31878942251205444,0.8818529205334165,0.6247242177887584,1.424938258189825,211536.0,211536.0,1457.242976396769,0.0
168,0.2950262725353241,0.88887155891757,0.6316146410591966,1.4628281636926839,211536.0,211536.0,1457.2429763967693,0.0
169,0.3510689437389374,0.8711689932153163,0.6107214216893764,1.4702144879490402,211536.0,211536.0,1457.2429763967693,0.0
170,0.29045918583869934,0.8938625906574125,0.6338248362515506,1.4414966754758252,211536.0,211536.0,1457.2429763967693,0.0
171,0.3054788410663605,0.8877797707244794,0.6263470513132187,1.4097590256808346,211536.0,211536.0,1457.2429763967693,0.0
172,0.2995000183582306,0.8879357404663495,0.6242832917757674,1.4406044655834673,211536.0,211536.0,1457.2429763967693,0.0
173,0.3142486810684204,0.8857521640801684,0.6229688248464734,1.4752738954328817,211536.0,211536.0,1457.2429763967698,0.0
174,0.3008796274662018,0.88902752865944,0.6261807446003879,1.4469398987068252,211535.99999999997,211535.99999999997,1457.2429763967693,0.0
175,0.309533029794693,0.8869999220151291,0.6257266924467972,1.4182865812623766,211536.0,211536.0,1457.2429763967693,0.0
176,0.30006328225135803,0.8872338766279342,0.6264227296067246,1.4329897871935653,211536.0,211536.0,1457.242976396769,0.0
177,0.31114330887794495,0.8862980581767137,0.6261227989696335,1.4718436779190833,211536.0,211536.0,1457.2502880486177,0.0
178,0.29580989480018616,0.8900413319815955,0.6291225378186575,1.464615819221204,211536.0,211536.0,1457.2502880486177,0.0
179,0.30119118094444275,0.8915230445293613,0.6336833270101139,1.4647759077906368,211536.0,211536.0,1457.2502880486177,0.0
180,0.308459997177124,0.8870779068860641,0.6239032054094267,1.4530806077463807,211536.0,211536.0,1457.2502880486172,0.0
181,0.29673197865486145,0.8920689386259065,0.6276236263625304,1.4222184286216477,211536.0,211536.0,1457.2510313998885,0.0
182,0.3023102879524231,0.8915230445293613,0.6314948035095611,1.4469934778900753,211535.99999999997,211535.99999999997,1457.2510313998887,0.0
183,0.30954933166503906,0.886843952273259,0.6211263664728597,1.4401709953088542,211536.0,211536.0,1457.2510313998891,0.0
184,0.30225804448127747,0.8903532714653357,0.6249201898267038,1.4293591395134375,211536.0,211536.0,1457.2510313998887,0.0
185,0.30236300826072693,0.88902752865944,0.6273710774045761,1.4678783707379959,211536.0,211536.0,1457.251031399889,0.0
186,0.2995097041130066,0.8912890899165562,0.6297746825244706,1.4294423811466568,211536.0,211536.0,1457.2510313998887,0.0
187,0.29839447140693665,0.8907431958200109,0.6281149544887167,1.4778753157441837,211536.0,211536.0,1457.2510313998885,0.0
188,0.2988031506538391,0.8893394681431802,0.629101985763672,1.467160759022745,211536.0,211536.0,1457.2510313998885,0.0
189,0.32167455554008484,0.882788738984637,0.6273140107304939,1.4295311927414225,211535.99999999997,211535.99999999997,1457.251031399889,0.0
190,0.3041875958442688,0.8891834984013102,0.6237077160076592,1.4385256073605417,211536.0,211536.0,1457.251031399889,0.0
191,0.3095313012599945,0.8858301489511035,0.6226372061869812,1.4263451651187309,211536.0,211536.0,1457.2510313998887,0.0
192,0.30408331751823425,0.8905872260781409,0.6239528609984163,1.476002732275838,211536.0,211536.0,1457.2510313998891,0.0
193,0.2954976260662079,0.8912890899165562,0.6278587197838349,1.4772559627367616,211536.0,211536.0,1456.622226294406,0.0
194,0.31317007541656494,0.8862200733057787,0.6281319751312815,1.4488612057228873,211535.99999999997,211535.99999999997,1456.6583252905164,0.0
195,0.3071838915348053,0.8874678312407392,0.6238938825471592,1.4503584648281302,211535.99999999997,211535.99999999997,1456.6741641563328,0.0
196,0.296149343252182,0.8916010294002964,0.6310489337751438,1.4511298851594225,211536.00000000003,211536.00000000003,1456.674907507604,0.0
197,0.29210978746414185,0.8922249083677767,0.6329482064226106,1.4498501508298411,211535.99999999997,211535.99999999997,1456.674907507604,0.0
198,0.31708624958992004,0.8852842548545582,0.6226198575837005,1.4285499484272015,211535.99999999997,211535.99999999997,1456.6749075076038,0.0
199,0.2879573106765747,0.8933166965608672,0.6378068278427572,1.4284069949612566,211535.99999999997,211535.99999999997,1456.674907507604,0.0
200,0.31892693042755127,0.8820868751462216,0.622413187378983,1.4584409997989822,211536.0,211536.0,1456.7232771311028,0.0
201,0.30336230993270874,0.8880137253372846,0.6222289810098076,1.4475721035578604,211536.0,211536.0,1456.7232771311028,0.0
202,0.33077162504196167,0.8763939795679638,0.6222494946499303,1.4539911545693383,211535.99999999997,211535.99999999997,1456.7232771311028,0.0
203,0.30258646607398987,0.8855182094673634,0.62722797187697,1.477844911587813,211536.0,211536.0,1456.7232771311028,0.0
204,0.3296312391757965,0.8789674803088201,0.622571277582743,1.4653599231277719,211536.0,211536.0,1456.7232771311026,0.0
205,0.2890191972255707,0.892926772206192,0.6335678152158002,1.4706201444566946,211536.0,211536.0,1456.7232771311028,0.0
206,0.29070088267326355,0.8951883334633082,0.6333678417384508,1.4644580775184166,211536.0,211536.0,1456.7232771311028,0.0
207,0.2929952144622803,0.8956562426889183,0.633628727223876,1.4593676013528902,211536.0,211536.0,1456.7232771311028,0.0
208,0.306885689496994,0.88887155891757,0.6287683696712347,1.4714331742735776,211536.0,211536.0,1456.7232771311028,0.0
209,0.2991026043891907,0.8898853622397255,0.6266261805020205,1.4472304454340315,211536.0,211536.0,1456.7232771311028,0.0
210,0.28879213333129883,0.8956562426889183,0.6305026613414022,1.4583443613687184,211536.0,211536.0,1456.7232771311026,0.0
211,0.29127511382102966,0.8911331201746862,0.6302225765417894,1.4641259478585542,211535.99999999997,211535.99999999997,1456.7232771311028,0.0
212,0.300994336605072,0.8904312563362707,0.6301796458479663,1.4808368788803448,211536.0,211536.0,1456.7232771311028,0.0
213,0.29381680488586426,0.8906652109490759,0.6297647511740123,1.454114579030382,211536.00000000003,211536.00000000003,1456.723277131103,0.0
214,0.2921721339225769,0.894876393979568,0.6312742141642472,1.417902461323272,211536.0,211536.0,1456.7232771311028,0.0
215,0.2807111144065857,0.897059970365749,0.636589805025085,1.420229075568047,211536.0,211536.0,1456.7232771311028,0.0
216,0.290058970451355,0.895110348592373,0.6351577020081525,1.4425475441606235,211536.0,211536.0,1456.7232771311028,0.0
217,0.2886398434638977,0.8925368478515168,0.6296400859058721,1.4869480128686932,211536.0,211536.0,1456.7232771311028,0.0
218,0.289541095495224,0.8945644544958278,0.6373156102414069,1.421792455348781,211536.00000000003,211536.00000000003,1456.7232771311028,0.0
219,0.2899121344089508,0.8943304998830227,0.6312232806659923,1.4634616687775328,211536.00000000003,211536.00000000003,1456.7232771311028,0.0
220,0.2862160801887512,0.8943304998830227,0.6314290248494323,1.4769843293368734,211536.0,211536.0,1456.7232771311028,0.0
221,0.2925724983215332,0.8937066209155424,0.6295038297460459,1.459585441384221,211535.99999999997,211535.99999999997,1456.7232771311028,0.0
222,0.30060380697250366,0.8916010294002964,0.624052729928089,1.4606015311120883,211536.0,211536.0,1456.7232771311033,0.0
223,0.28308141231536865,0.896826015752944,0.6387955038034556,1.456553902739092,211535.99999999997,211535.99999999997,1456.7232771311028,0.0
224,0.2911500334739685,0.8907431958200109,0.62867206540297,1.466109080454839,211536.0,211536.0,1456.7232771311028,0.0
225,0.30076277256011963,0.893004757077127,0.6282050578826592,1.4758739825056302,211536.0,211536.0,1456.723277131103,0.0
226,0.2845922112464905,0.8946424393667628,0.6327749216629399,1.444922526054534,211536.0,211536.0,1456.7232771311028,0.0
227,0.3051975667476654,0.8884036496919597,0.6301165986618843,1.4688077795209873,211536.00000000003,211536.00000000003,1456.7232771311028,0.0
