round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
376,4.89963960647583,0.8111413043478262,0.8076494758305502,0.21966533409873665,0.2908258377473472,0.6546898711826452,0.5235183294436877,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.1888798328685,0.01
377,4.598073959350586,0.8186141304347826,0.8162497748412778,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5249334573421436,109079.99999999997,109079.99999999997,1.0,8.6,10.0,1539.1888798328685,0.01
378,4.276597023010254,0.8328804347826086,0.8268257818850487,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5108330193684072,109080.0,109080.0,1.0,8.6,10.0,1539.1888798328685,0.01
379,4.715115070343018,0.8131793478260869,0.8055858401268795,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5237123800828745,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.1888798328687,0.01
380,4.448435306549072,0.8440896739130435,0.8393418205327469,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5195611059925112,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.1888798328687,0.01
381,4.559733867645264,0.8294836956521738,0.8262572290633154,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5048308975029823,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.1888798328685,0.01
382,4.881784915924072,0.8250679347826086,0.820595469278226,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5183878289343093,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.1888798328685,0.01
383,5.07696008682251,0.8226902173913043,0.8167172932475139,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5085105952098398,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2341056217695,0.01
384,5.284336566925049,0.8152173913043478,0.8078646242784704,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5123619252047679,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2341056217695,0.01
385,4.880720138549805,0.8213315217391305,0.8168042341078706,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5156315304379469,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2341056217695,0.01
