round,loss,accuracy,f1,fit_wall_s,comm_bytes_down,comm_bytes_up,memory_usage_mb
1,0.8747666478157043,0.602241847826087,0.5526201678641325,4.5496513828619,816152.0,816152.0,886.5809749897985
2,0.6163881421089172,0.759850543478261,0.7490520692805451,3.065951600784316,816152.0,816152.0,1415.00855687653
3,0.5070490837097168,0.8033288043478262,0.8001774712737129,3.2004505939724917,816152.0,816152.0,1419.242863867825
4,0.36239713430404663,0.8804347826086957,0.878826613029933,2.9834622311384558,816152.0000000002,816152.0000000002,1420.9617201314268
5,0.2862592041492462,0.908288043478261,0.9083559710528304,6.228785694910211,816152.0000000002,816152.0000000002,1421.1960313732657
6,0.26504620909690857,0.9154211956521738,0.9153168256291923,2.9009926922303158,816152.0,816152.0,1421.3991436216336
7,0.2600450813770294,0.9130434782608695,0.9135128170595573,6.506734799313986,816152.0,816152.0,1421.4460271227215
8,0.24473720788955688,0.9133831521739131,0.9141130259597668,2.868261694713568,816152.0,816152.0,1421.5710781292503
9,0.2480378895998001,0.9194972826086957,0.9201382798247575,3.33422952893639,816152.0,816152.0,1421.6336248852351
10,0.25599080324172974,0.9086277173913043,0.9094577144643197,3.3955145077425195,816152.0000000002,816152.0000000002,1421.899177625986
11,0.2561089098453522,0.9028532608695651,0.9040276743422632,19.734843217120208,816152.0,816152.0,1421.9930083863235
12,0.2455814629793167,0.9096467391304349,0.9112744786595489,3.0787996760325282,816152.0,816152.0,1422.1179956346912
13,0.2739131450653076,0.9137228260869565,0.914915405898017,9.565015647402266,816152.0000000002,816152.0000000002,1422.1179956346912
14,0.2358875274658203,0.9147418478260869,0.9162983463615876,2.5106838928278177,816152.0000000002,816152.0000000002,1422.164857883059
15,0.2453298270702362,0.9137228260869565,0.9149363467017682,2.6792643757068815,816152.0000000002,816152.0000000002,1422.2117201314268
16,0.27691417932510376,0.9174592391304349,0.9180898938601315,3.0745439155835967,816152.0,816152.0,1422.2273408808828
17,0.283812940120697,0.9140625,0.9149044423672771,2.87409870765933,816152.0000000002,816152.0000000002,1422.2273408808826
18,0.2908686101436615,0.9140625,0.9146927472204681,6.229909431785185,816152.0000000002,816152.0000000002,1422.2273408808826
19,0.24733099341392517,0.9171195652173914,0.9180686913271853,2.762831684846484,816152.0000000002,816152.0000000002,1422.2429616303386
20,0.26577383279800415,0.9137228260869565,0.9146428828089234,2.8424494087177212,816152.0,816152.0,1422.383548375442
21,0.26925885677337646,0.9164402173913043,0.917097078826099,6.2454649736624415,816152.0,816152.0,1422.4929148743538
22,0.2734333276748657,0.9144021739130435,0.9152297507589754,3.1024666959754272,816152.0,816152.0,1422.492914874354
23,0.25587502121925354,0.9164402173913043,0.9174907381393069,3.247058336052464,816152.0000000002,816152.0000000002,1422.5085568765305
24,0.24204771220684052,0.9184782608695651,0.9195908828468381,3.239092913850477,816152.0,816152.0,1422.50855687653
25,0.25016409158706665,0.9177989130434783,0.918928438369868,3.119341993682143,816152.0,816152.0,1422.5241988787066
26,0.24263767898082733,0.9194972826086957,0.920340714798677,3.191966758037677,816152.0000000002,816152.0000000002,1422.602302625986
27,0.24818536639213562,0.9177989130434783,0.9186914648067388,3.070334436909029,816152.0,816152.0,1422.617923375442
28,0.2730344831943512,0.9171195652173914,0.9177277204946558,3.0371054917800935,816152.0,816152.0,1422.617923375442
29,0.290155827999115,0.9208559782608695,0.9213517369452777,3.0864278958852975,816152.0,816152.0,1422.617923375442
30,0.30273324251174927,0.9133831521739131,0.9142852303985731,3.1729938595741176,816152.0,816152.0,1422.633544124898
31,0.3073567748069763,0.9167798913043478,0.9172601732615364,3.16026868602267,816152.0,816152.0,1422.649164874354
32,0.3099510073661804,0.9089673913043478,0.9099118085061079,2.9896225094860083,816152.0000000002,816152.0000000002,1422.6491648743538
33,0.32704275846481323,0.9096467391304349,0.9102399484508056,2.9608708325291095,816152.0000000002,816152.0000000002,1422.6804063732657
34,0.3298446536064148,0.9123641304347826,0.9131263701731959,3.0870857601002335,816152.0,816152.0,1422.6804063732657
35,0.3109750747680664,0.9127038043478262,0.9135596747192666,3.02794827759201,816152.0,816152.0,1422.8210143710894
36,0.2871870994567871,0.9171195652173914,0.9183179960076288,3.2142382673067935,816152.0000000002,816152.0000000002,1422.8679403776184
37,0.25098368525505066,0.9174592391304349,0.9189834318778831,2.776295335819465,816152.0,816152.0,1422.8679403776182
38,0.29025065898895264,0.9123641304347826,0.9134007587340962,3.0965117980139296,816152.0,816152.0,1422.8835611270742
39,0.29546427726745605,0.9103260869565217,0.9116219076388695,2.77230924215488,816152.0000000002,816152.0000000002,1422.8835611270742
40,0.2667792737483978,0.9140625,0.915507857291892,3.155243466351833,816152.0,816152.0,1422.883561127074
41,0.26982757449150085,0.9228940217391305,0.9238536148201884,3.0467286752668636,816152.0000000002,816152.0000000002,1422.89918187653
42,0.2805924117565155,0.9140625,0.9155592989523167,3.0595613984275563,816152.0,816152.0,1422.8991818765303
43,0.28353413939476013,0.9133831521739131,0.9149489524341464,3.108432596928407,816152.0,816152.0,1422.9773281292505
44,0.2912040054798126,0.9164402173913043,0.9176833598087121,3.050292154942295,816152.0000000002,816152.0000000002,1423.0398536325147
45,0.27266499400138855,0.9157608695652174,0.9171472648325238,13.653072665351257,816152.0000000002,816152.0000000002,1423.0554743819707
46,0.291208416223526,0.9171195652173914,0.9185879834546165,13.18852783750917,816152.0,816152.0,1423.1023366303384
47,0.3083542585372925,0.9137228260869565,0.9154983033867379,13.861847543677516,816152.0,816152.0,1423.1491988787066
48,0.2683202028274536,0.9171195652173914,0.9186693526217183,13.639659373557864,816152.0,816152.0,1423.1491988787066
49,0.3075757324695587,0.9093070652173914,0.9110598112327888,13.753132905969164,816152.0,816152.0,1423.1491988787066
50,0.2783088982105255,0.9130434782608695,0.914845415762218,13.8484726435666,816152.0000000002,816152.0000000002,1423.1648196281624
51,0.2637609839439392,0.9164402173913043,0.9182133583332961,13.28045660870249,816152.0000000002,816152.0000000002,1423.1804616303386
52,0.27187982201576233,0.9144021739130435,0.9159327724384674,13.792378125661603,816152.0,816152.0,1423.1960823797945
53,0.2838699221611023,0.9154211956521738,0.9169803988134413,14.056502489711566,816152.0,816152.0,1423.1960823797947
54,0.2894764244556427,0.9211956521739131,0.9226560847739131,13.769921494970125,816152.0000000002,816152.0000000002,1423.1960823797947
55,0.29678189754486084,0.9181385869565217,0.9195444039429187,13.825012651601476,816152.0,816152.0,1423.1960823797945
56,0.2986852526664734,0.9157608695652174,0.9173651465165803,14.587673933838085,816152.0,816152.0,1423.1960823797945
57,0.3036966621875763,0.9208559782608695,0.9221068424968489,14.618227195947293,816152.0000000002,816152.0000000002,1423.1960823797947
58,0.2993203401565552,0.919836956521739,0.9211452771213874,14.995860923750485,816152.0000000002,816152.0000000002,1423.2117031292505
59,0.2979564666748047,0.9181385869565217,0.9194074142983879,15.089278247981648,816152.0,816152.0,1423.2117031292505
60,0.30915260314941406,0.9164402173913043,0.9177372214677768,15.536683389910936,816152.0000000002,816152.0000000002,1423.2117031292505
61,0.31281211972236633,0.9079483695652174,0.9096092415312027,15.795124175401973,816152.0000000002,816152.0000000002,1423.2117031292503
62,0.33200815320014954,0.9127038043478262,0.9144333957386713,15.87451353549179,816152.0000000002,816152.0000000002,1423.2117031292505
63,0.31546497344970703,0.9184782608695651,0.9199279635015468,25.05519869586329,816152.0,816152.0,1423.2117031292505
64,0.30722782015800476,0.9167798913043478,0.9183329146185198,14.157994421833358,816152.0,816152.0,1423.2273451314268
65,0.33104434609413147,0.908288043478261,0.9096973642560218,13.449467303671177,816152.0,816152.0,1423.2273451314268
66,0.32386937737464905,0.9076086956521738,0.9081423441811256,14.537433613014688,816152.0000000002,816152.0000000002,1423.2273451314268
67,0.3334081172943115,0.9065896739130435,0.9078671577610878,14.721825603724046,816152.0,816152.0,1423.2585866303386
68,0.313935250043869,0.9150815217391305,0.916524577117081,14.886810219845653,816152.0,816152.0,1423.2742073797945
69,0.3180159032344818,0.9147418478260869,0.9159980392503744,15.69174273712591,816152.0,816152.0,1423.2742073797945
70,0.3332250714302063,0.9150815217391305,0.9162864574680505,15.996778953030006,816152.0,816152.0,1423.2742073797945
71,0.3168535530567169,0.9048913043478262,0.9065513595309556,16.224179988846554,816152.0000000002,816152.0000000002,1423.2742073797947
72,0.3295793831348419,0.9079483695652174,0.9093845346993544,25.71088770943186,816152.0,816152.0,1423.2898281292505
73,0.32271334528923035,0.9188179347826086,0.9199684573909307,14.039853219336084,816152.0000000002,816152.0000000002,1423.2898281292505
74,0.2994942367076874,0.9147418478260869,0.9155442218764892,13.874989442713762,816152.0,816152.0,1423.2898281292503
75,0.2905043065547943,0.9256114130434783,0.9266346618781022,14.308941530065775,816152.0,816152.0,1423.2898281292507
76,0.31801486015319824,0.9099864130434783,0.9113870462895571,14.80041478582383,816152.0,816152.0,1423.2898281292503
77,0.31674033403396606,0.9110054347826086,0.9123312450359203,15.123538492423792,816152.0,816152.0,1423.2898281292505
78,0.3005475103855133,0.921875,0.9229321936269467,15.359624056192164,816152.0,816152.0,1423.2898281292505
79,0.3023008704185486,0.9150815217391305,0.9161063839133287,2.881075811366651,816152.0000000002,816152.0000000002,1423.2898281292505
80,0.3256841003894806,0.9123641304347826,0.913597848224756,3.587878142529136,816152.0,816152.0,1423.2898281292505
81,0.3273288607597351,0.9164402173913043,0.9170308913453551,7.2742261876867955,816152.0,816152.0,1423.2898281292505
82,0.33123570680618286,0.9127038043478262,0.9135863817975836,2.236201772752083,816152.0000000002,816152.0000000002,1423.2898281292505
83,0.3072638213634491,0.919836956521739,0.920287442048154,2.1414278777431743,816152.0,816152.0,1423.3054488787066
84,0.3174598217010498,0.9103260869565217,0.9113080544070643,2.204261381069646,816152.0000000002,816152.0000000002,1423.3523111270742
85,0.3264882266521454,0.9116847826086957,0.9129137971207714,2.2757705464975357,816152.0,816152.0,1423.3523111270742
86,0.33248794078826904,0.916100543478261,0.9171602663186585,2.247172610706551,816152.0000000002,816152.0000000002,1423.3523111270742
87,0.3148168921470642,0.919836956521739,0.9210225912054194,2.297190058899393,816152.0000000002,816152.0000000002,1423.3523111270742
88,0.3309473693370819,0.9130434782608695,0.9139097006310574,2.3346604794036834,816152.0,816152.0,1423.3523111270742
89,0.3321152925491333,0.9215353260869565,0.9224226162475984,2.3576490568388273,816152.0000000002,816152.0000000002,1406.524173375442
90,0.3456169664859772,0.9113451086956522,0.9118340567282988,2.3657493352306287,816152.0000000002,816152.0000000002,1406.4773111270742
91,0.36737683415412903,0.9184782608695651,0.9194167193743287,2.3252626041009195,816152.0000000002,816152.0000000002,1406.5085526259863
92,0.3690767288208008,0.9194972826086957,0.9203452982647823,2.318785458284312,816152.0,816152.0,1406.539794124898
93,0.36559706926345825,0.916100543478261,0.9170792252271652,2.363788874124676,816152.0000000002,816152.0000000002,1406.5397941248982
94,0.36503249406814575,0.9171195652173914,0.9177594342587806,2.402422864756205,816152.0,816152.0,1406.539794124898
95,0.3524356186389923,0.9140625,0.9145259161012437,2.2440310553510767,816152.0,816152.0,1406.555414874354
96,0.3353981077671051,0.9188179347826086,0.9190717603222659,2.2602808134016197,816152.0000000002,816152.0000000002,1406.5710356238098
97,0.3351890742778778,0.9191576086956522,0.9201128866723839,2.362027853435479,816152.0000000002,816152.0000000002,1336.3054191248978
98,0.339386910200119,0.9205163043478262,0.9214110591698599,2.267085425807031,816152.0,816152.0,1336.305419124898
99,0.3471330404281616,0.921875,0.9224709210283807,2.220790628769452,816152.0000000002,816152.0000000002,1336.305419124898
100,0.34221288561820984,0.9256114130434783,0.9261779410500455,2.2410155595710926,816152.0000000002,816152.0000000002,1336.305419124898
101,0.33806678652763367,0.9266304347826086,0.9272246173229374,2.0280027472869095,816152.0,816152.0,1336.3054191248978
102,0.3370608389377594,0.921875,0.9227681500657592,2.261915598328147,816152.0,816152.0,1336.305419124898
103,0.3578023612499237,0.921875,0.922858367419688,2.332800238319268,816152.0,816152.0,1336.3054191248982
104,0.34972330927848816,0.9252717391304349,0.9259424695384096,2.27892134868022,816152.0,816152.0,1336.305419124898
105,0.3584991991519928,0.9228940217391305,0.9236041817300884,2.124390275583433,816152.0000000002,816152.0000000002,1336.305419124898
106,0.3476196229457855,0.9262907608695651,0.9269010776253516,2.0718762170567993,816152.0,816152.0,1336.305419124898
107,0.3790920078754425,0.9205163043478262,0.9211089074083061,2.2928849963939486,816152.0000000002,816152.0000000002,1336.3054191248978
108,0.38639315962791443,0.9184782608695651,0.9192703828857044,2.1425399979712267,816152.0,816152.0,1336.3054191248978
109,0.38076552748680115,0.9072690217391305,0.9081963078149028,2.287434600642249,816152.0,816152.0,1336.3054191248978
110,0.37300536036491394,0.9188179347826086,0.9195648264508103,2.15447764615888,816152.0000000002,816152.0000000002,1336.305419124898
111,0.359115332365036,0.9232336956521738,0.9239577935011319,2.2406286134164666,816152.0000000002,816152.0000000002,1336.3054191248975
112,0.34692150354385376,0.9273097826086957,0.9277486259964992,2.222766739272708,816152.0,816152.0,1336.305419124898
113,0.3621422052383423,0.9290081521739131,0.9295231638880763,2.178071431483226,816152.0000000002,816152.0000000002,1336.3054191248978
114,0.3887374997138977,0.9208559782608695,0.9217957217934217,2.2088053083134422,816152.0,816152.0,1336.305419124898
115,0.3804566562175751,0.9150815217391305,0.9160031207312493,2.2114050072801255,816152.0000000002,816152.0000000002,1336.3054191248975
116,0.3505397140979767,0.9266304347826086,0.9272902944243288,2.1838537091399433,816152.0000000002,816152.0000000002,1336.305419124898
117,0.36982792615890503,0.921875,0.9224508855314631,1.9580335006101603,816152.0000000002,816152.0000000002,1336.3366818765305
118,0.37291619181632996,0.9127038043478262,0.9131284571987214,2.1545958214797185,816152.0,816152.0,1336.3523026259863
119,0.38424432277679443,0.9181385869565217,0.9185268374927442,2.1746832503328126,816152.0000000002,816152.0000000002,1336.3523026259863
120,0.38154613971710205,0.9116847826086957,0.9124334521214993,2.1958942608228837,816152.0,816152.0,1336.352302625986
121,0.3739243447780609,0.9116847826086957,0.9126120878878811,2.2422731557011732,816152.0000000002,816152.0000000002,1336.352302625986
122,0.3479134142398834,0.9181385869565217,0.918746368051469,2.2784836551050884,816152.0000000002,816152.0000000002,1336.352302625986
123,0.37103885412216187,0.9144021739130435,0.9151102614064434,2.2661747139867425,816152.0,816152.0,1336.352302625986
124,0.36203545331954956,0.9201766304347826,0.9208227084516553,2.1739962443433725,816152.0000000002,816152.0000000002,1336.352302625986
125,0.3716166317462921,0.9157608695652174,0.9164862314508904,2.247826605873087,816152.0000000002,816152.0000000002,1336.3835441248978
126,0.3534274995326996,0.9232336956521738,0.9237849511901441,2.0218858046941577,816152.0000000002,816152.0000000002,1336.3835441248978
127,0.34436604380607605,0.9242527173913043,0.924695255494639,2.190351850481884,816152.0000000002,816152.0000000002,1336.383544124898
128,0.3432309031486511,0.9225543478260869,0.9230871019843955,2.0934428991314116,816152.0,816152.0,1336.3835441248982
129,0.3556731343269348,0.921875,0.9223616591538146,2.2386369588455515,816152.0,816152.0,1336.383544124898
130,0.3361901640892029,0.9215353260869565,0.9220668833422999,2.257146433822738,816152.0,816152.0,1336.383544124898
131,0.3496454954147339,0.9205163043478262,0.9209239617117299,2.085686012762026,816152.0,816152.0,1336.383544124898
132,0.3441910147666931,0.9205163043478262,0.9207554599526635,2.2127422953391362,816152.0,816152.0,1336.383544124898
133,0.32698994874954224,0.921875,0.9224015741041555,2.1462116762590355,816152.0000000002,816152.0000000002,1336.3835441248982
134,0.3380202651023865,0.919836956521739,0.9205105806179655,2.191408552821235,816152.0000000002,816152.0000000002,1336.3835441248982
135,0.3442802429199219,0.9225543478260869,0.9228834378647659,2.2354294487130266,816152.0,816152.0,1336.383544124898
136,0.3349169194698334,0.9215353260869565,0.921904922965525,2.1427847798163797,816152.0,816152.0,1336.3835441248982
137,0.3349531292915344,0.9208559782608695,0.9210700995701008,2.330590093907646,816152.0000000002,816152.0000000002,1336.3835441248978
138,0.33164525032043457,0.9249320652173914,0.9253014525579834,2.1586398213161346,816152.0000000002,816152.0000000002,1336.383544124898
139,0.32808104157447815,0.9228940217391305,0.9233210983537722,2.214050245460151,816152.0,816152.0,1336.383544124898
140,0.3347851634025574,0.9181385869565217,0.918594615461399,2.213996945092935,816152.0000000002,816152.0000000002,1336.383544124898
141,0.33883804082870483,0.9177989130434783,0.9182905101594198,2.227387286211902,816152.0,816152.0,1336.3835441248982
142,0.3300778269767761,0.9174592391304349,0.9180639118205186,2.2294959490135784,816152.0000000002,816152.0000000002,1336.383544124898
143,0.3242177963256836,0.9188179347826086,0.9195305623828945,2.1437278829669015,816152.0000000002,816152.0000000002,1336.3835441248982
144,0.32037070393562317,0.9188179347826086,0.9193490417638123,2.2817728379994664,816152.0,816152.0,1336.3835441248982
