round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
82,2.582700729370117,0.7459375,0.410704924381474,0.36328515792795035,0.685617017333071,2.6348425797850448,2.625784589857156,105768.0,105768.0,1.0,8.6,10.0,1489.9141570944957,0.01
83,3.6271352767944336,0.684453125,0.3541695498713215,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.657619380626454,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1489.914157094496,0.01
84,3.054774284362793,0.713984375,0.3851819411647778,0.3632851579279503,0.685617017333071,2.6348425797850448,2.659956334654728,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1489.9141570944957,0.01
85,2.8154022693634033,0.7357812500000002,0.39157689070151924,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.643649425907861,105768.0,105768.0,1.0,8.6,10.0,1490.7205127173997,0.01
86,2.412806749343872,0.7432031250000001,0.44636760958383515,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6395861788075683,105768.0,105768.0,1.0,8.6,10.0,1490.7280376257606,0.01
87,2.773021697998047,0.7603124999999998,0.4181772038022578,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6568396346019787,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1490.7411925060444,0.01
88,1.9602773189544678,0.7803125000000001,0.45742687586979014,0.3632851579279504,0.685617017333071,2.6348425797850448,2.666719536177176,105768.0,105768.0,1.0,8.6,10.0,1490.7411925060444,0.01
89,2.9800641536712646,0.7235937499999999,0.41200138516085405,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.674488701875785,105768.0,105768.0,1.0,8.6,10.0,1490.7411925060444,0.01
90,2.3344790935516357,0.78234375,0.4416280579123436,0.36328515792795046,0.6856170173330711,2.6348425797850448,2.631463185238626,105768.0,105768.0,1.0,8.6,10.0,1490.7495064635004,0.01
91,3.7456953525543213,0.7189843749999999,0.39991167478908207,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.623080532225594,105768.0,105768.0,1.0,8.6,10.0,1490.7495064635004,0.01
92,3.9948532581329346,0.62703125,0.3567460690210848,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6524470570287884,105768.0,105768.0,1.0,8.6,10.0,1490.7626613437844,0.01
