round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
76,2.8550894260406494,0.734765625,0.42516176952951884,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.632332151843724,105768.0,105768.0,1.0,8.6,10.0,1486.7171653517878,0.01
77,2.5962581634521484,0.750703125,0.4256572751632228,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.6570451606865184,105768.0,105768.0,1.0,8.6,10.0,1486.729281368205,0.01
78,3.1599111557006836,0.755546875,0.42663584227197837,0.2130955132939796,0.3869625351051767,1.4517195424761136,2.609106728033387,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1486.729281368205,0.01
79,4.3229804039001465,0.677734375,0.3610017372962555,0.2130955132939796,0.3869625351051767,1.4517195424761136,2.6541898065471665,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1486.7600024920546,0.01
80,4.1655144691467285,0.739140625,0.3726111942155239,0.2130955132939796,0.3869625351051767,1.4517195424761136,2.638418692835704,105768.0,105768.0,1.0,8.6,10.0,1486.7600024920548,0.01
81,2.7053356170654297,0.758671875,0.4220697155278149,0.21309551329397963,0.38696253510517675,1.4517195424761136,2.6176618248470636,105768.0,105768.0,1.0,8.6,10.0,1486.7600024920546,0.01
82,2.942272901535034,0.7433593750000002,0.4008999256849567,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.6510514843214734,105768.0,105768.0,1.0,8.6,10.0,1486.7673141439031,0.01
83,3.2100465297698975,0.724453125,0.3820713752084112,0.21309551329397955,0.38696253510517675,1.4517195424761136,2.6404907651009677,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1486.7673141439031,0.01
84,2.1599361896514893,0.7260156250000002,0.42140037968250554,0.2130955132939796,0.38696253510517675,1.4517195424761136,2.634752193333634,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1486.7980352677525,0.01
85,2.7925026416778564,0.71140625,0.370586179804053,0.21309551329397958,0.3869625351051767,1.4517195424761136,2.6490307454106365,105768.0,105768.0,1.0,8.6,10.0,1486.7980352677528,0.01
86,5.957696914672852,0.62328125,0.3128761574300475,0.21309551329397955,0.3869625351051767,1.4517195424761136,2.653430699028401,105768.0,105768.0,1.0,8.6,10.0,1486.7980352677528,0.01
87,3.0322213172912598,0.674453125,0.40207311088982045,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.647993929843378,105768.0,105768.0,1.0,8.6,10.0,1486.7980352677528,0.01
88,4.032061576843262,0.627734375,0.3557565268810395,0.2130955132939796,0.3869625351051767,1.4517195424761136,2.6580611901077984,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1486.8287563916024,0.01
89,3.204671859741211,0.7221875,0.3949338077831054,0.2130955132939796,0.3869625351051767,1.4517195424761136,2.6270641148359983,105768.0,105768.0,1.0,8.6,10.0,1486.859477515452,0.01
90,3.141228199005127,0.719375,0.3987332450146368,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.653283272248277,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1486.859477515452,0.01
91,2.5498945713043213,0.74890625,0.4216091752294807,0.21309551329397958,0.3869625351051767,1.4517195424761136,2.6434227499737233,105768.0,105768.0,1.0,8.6,10.0,1486.8748959612872,0.01
92,3.455761194229126,0.7080468750000001,0.40002919642914164,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.662011126407575,105768.0,105768.0,1.0,8.6,10.0,1486.8748959612874,0.01
93,4.347968578338623,0.7128125,0.3633955605339624,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.643711271802566,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1486.8748959612872,0.01
