round,loss,accuracy,f1,avg_fit_wall_s,total_comm_bytes_down,total_comm_bytes_up
1,1.7397629022598267,0.33627076347188645,0.05032973446162826,11.349776816368102,16077600.0,16077600.0
2,1.7177021503448486,0.33627076347188645,0.05032973446162826,9.91072325706482,16077600.0,16077600.0
3,1.1133403778076172,0.6469624892770802,0.22515915571871475,9.753767919540405,16077600.0,16077600.0
4,1.0532219409942627,0.6510956874366373,0.23485267045819375,9.653544521331787,16077600.0,16077600.0
5,0.993358850479126,0.6713717538797473,0.2578070291150672,10.08622395992279,16077600.0,16077600.0
6,0.9536062479019165,0.6809638930047571,0.27368867345178316,9.874330878257751,16077600.0,16077600.0
7,0.9630205631256104,0.6920377446775325,0.2828428726422687,10.545295143127442,16077600.0,16077600.0
8,0.8539486527442932,0.7120798565078374,0.2924033850401665,13.2009197473526,16077600.0,16077600.0
9,0.8113898634910583,0.7275208609529751,0.29991403084703344,10.580523610115051,16077600.0,16077600.0
10,0.7801752090454102,0.7356312875302191,0.3066082100697213,11.645868349075318,16077600.0,16077600.0
11,0.7031306624412537,0.7746237229977384,0.3809963467299176,20.596480655670167,16077600.0,16077600.0
12,0.6543173789978027,0.7883490602823052,0.398422741207338,13.195492339134216,16077600.0,16077600.0
13,0.6313897371292114,0.7931061374093425,0.4013199648357026,12.712854528427124,16077600.0,16077600.0
14,0.6214315295219421,0.7914684551197068,0.4034858114271733,12.525988984107972,16077600.0,16077600.0
15,0.580989420413971,0.8071434141776496,0.41743121321572374,12.514230036735535,16077600.0,16077600.0
16,0.5537447333335876,0.8149419012711534,0.43136900688666724,9.441139626502991,16077600.0,16077600.0
17,0.5317533612251282,0.8214926304296967,0.4514156338155149,9.84253511428833,16077600.0,16077600.0
18,0.525959312915802,0.8192310691725805,0.46338323773861845,10.060726833343505,16077600.0,16077600.0
19,0.4922327697277069,0.8349840131014583,0.4769118744847715,12.656944847106933,16077600.0,16077600.0
20,0.4720611870288849,0.8361537861654839,0.4815075625862635,13.61100664138794,16077600.0,16077600.0
21,0.45649948716163635,0.8425485455821571,0.48834740313578173,11.628420543670654,16077600.0,16077600.0
22,0.43563681840896606,0.8489433049988302,0.5255666097658275,11.903714466094971,16077600.0,16077600.0
23,0.42063775658607483,0.8529985182874522,0.5454861940349919,28.175023460388182,16077600.0,16077600.0
24,0.4042603671550751,0.8604070810262809,0.5598715847605451,18.148214411735534,16077600.0,16077600.0
25,0.3898266851902008,0.8632145363799423,0.5701304823157838,9.64113428592682,16077600.0,16077600.0
26,0.38270115852355957,0.8639164002183577,0.5759398697410285,8.299873328208923,16077600.0,16077600.0
27,0.3726564347743988,0.8696092957966155,0.5886291559614644,9.694988536834718,16077600.0,16077600.0
28,0.3546942174434662,0.8746783124073929,0.6037605332546744,25.89687886238098,16077600.0,16077600.0
29,0.34643271565437317,0.8736645090852375,0.6060997344428982,8.33189661502838,16077600.0,16077600.0
30,0.33415862917900085,0.8795133744053654,0.6117589990527916,8.400076222419738,16077600.0,16077600.0
31,0.3328675329685211,0.8774077828901193,0.6135191517968661,8.322261953353882,16077600.0,16077600.0
32,0.3117799460887909,0.8867659674023239,0.627357009354314,8.338453388214111,16077600.0,16077600.0
33,0.3074876070022583,0.8875458161116744,0.6294926102410489,8.241975879669189,16077600.0,16077600.0
34,0.3031073212623596,0.8878577555954145,0.6343275881032486,8.335906767845154,16077600.0,16077600.0
35,0.29049235582351685,0.8935506511736723,0.6416865413230946,8.103109574317932,16077600.0,16077600.0
36,0.2785723805427551,0.8983857131716447,0.6506194135439576,8.214661717414856,16077600.0,16077600.0
37,0.2676435112953186,0.9025189113312018,0.6583989436582885,8.307302975654602,16077600.0,16077600.0
38,0.26006022095680237,0.9040786087499025,0.6597266974992534,8.29075791835785,16077600.0,16077600.0
39,0.24864958226680756,0.9087577010060048,0.6674310438485066,8.2801593542099,16077600.0,16077600.0
40,0.24648700654506683,0.9088356858769399,0.664522679365149,8.266447806358338,16077600.0,16077600.0
41,0.23519033193588257,0.9130468689074319,0.6715851437791537,8.31875901222229,16077600.0,16077600.0
42,0.2310277670621872,0.9132808235202371,0.6747853923872136,8.181793069839477,16077600.0,16077600.0
43,0.22045615315437317,0.9178819309054044,0.6779757829123517,8.391632747650146,16077600.0,16077600.0
44,0.2168303281068802,0.9186617796147547,0.6790543442167805,8.315262746810912,16077600.0,16077600.0
45,0.21304479241371155,0.9203774467753256,0.6838965598643172,8.16762192249298,16077600.0,16077600.0
46,0.20519417524337769,0.9235748264836622,0.6874234597266512,8.28244616985321,16077600.0,16077600.0
47,0.20245930552482605,0.9248225844186228,0.6922398783753118,8.222760915756226,16077600.0,16077600.0
