round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
320,4.182244777679443,0.673984375,0.4396772539186965,0.3632851579279504,0.6856170173330711,2.6348425797850448,3.0267702677407593,105768.0,105768.0,1.0,2.12,10.0,1425.5359643398554,0.01
321,4.013755798339844,0.75015625,0.49867312414068676,0.36328515792795035,0.6856170173330711,2.6348425797850448,3.0288262067644784,105768.0,105768.0,1.0,2.12,10.0,1425.6728750207164,0.01
322,3.6764817237854004,0.78125,0.4956372797976632,0.36328515792795035,0.685617017333071,2.6348425797850448,3.1568427442797744,105768.0,105768.0,1.0,2.12,10.0,1425.6728750207162,0.01
323,2.9581961631774902,0.776875,0.5062748756937008,0.36328515792795035,0.6856170173330711,2.6348425797850448,3.0995153351314277,105768.0,105768.0,1.0,2.12,10.0,1425.6801866725648,0.01
324,4.0041704177856445,0.7559375,0.48879556145104885,0.36328515792795035,0.6856170173330711,2.6348425797850448,3.038504508988866,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1425.6801866725648,0.01
325,4.26296854019165,0.7380468750000001,0.4684116693232274,0.3632851579279504,0.6856170173330711,2.6348425797850448,3.1156748651184465,105768.0,105768.0,1.0,2.12,10.0,1425.7285562960635,0.01
326,3.0521531105041504,0.765234375,0.4884778987551304,0.36328515792795035,0.685617017333071,2.6348425797850448,3.109046323839392,105768.0,105768.0,1.0,2.12,10.0,1425.7285562960633,0.01
327,3.170139789581299,0.790546875,0.505759778920295,0.36328515792795035,0.685617017333071,2.6348425797850448,3.0260664264463335,105768.0,105768.0,1.0,2.12,10.0,1425.7285562960633,0.01
328,2.9030799865722656,0.7607031249999999,0.49260073414411015,0.3632851579279504,0.685617017333071,2.6348425797850448,3.116338912065828,105768.0,105768.0,1.0,2.12,10.0,1425.7285562960635,0.01
329,4.646702289581299,0.71546875,0.45496340578395694,0.36328515792795035,0.685617017333071,2.6348425797850448,3.05403771163,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
330,4.515424728393555,0.710078125,0.46124170118609603,0.36328515792795035,0.6856170173330711,2.6348425797850448,3.0346332187818823,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1425.7417111763475,0.01
331,3.772250175476074,0.73375,0.4564908673130313,0.36328515792795035,0.6856170173330711,2.6348425797850448,3.111199589154777,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
