round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
33,4.4284281730651855,0.59765625,0.26776722954683563,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6604135653061864,105768.0,105768.0,1.0,8.6,10.0,1486.5419779450117,0.01
34,4.125761985778809,0.6246875,0.2619469547760441,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.602799025773445,105768.0,105768.0,1.0,8.6,10.0,1486.558139742118,0.01
35,3.137146234512329,0.669453125,0.33093529745870603,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6307004803271283,105768.0,105768.0,1.0,8.6,10.0,1486.558883093389,0.01
36,3.249762773513794,0.726171875,0.3576854375651726,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6316790372212284,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1486.6072527168878,0.01
37,3.646775722503662,0.711328125,0.3003709880405474,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.652071958221524,105768.0,105768.0,1.0,8.6,10.0,1486.6072527168878,0.01
38,3.68563175201416,0.720546875,0.33527424556025726,0.11700284727338468,0.15389793330666343,0.4271650576426159,2.645505594962697,105768.0,105768.0,1.0,8.6,10.0,1486.6379738407377,0.01
39,3.5866432189941406,0.713203125,0.35099554180978737,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6494719310374704,105768.0,105768.0,1.0,8.6,10.0,1486.6379738407375,0.01
40,5.249971866607666,0.5756250000000002,0.22831062931346874,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6473881705021864,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1486.6518720722927,0.01
41,3.4513537883758545,0.63046875,0.2699478280543364,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.679621079725402,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1486.6518720722927,0.01
42,3.2367756366729736,0.69078125,0.31156105886655794,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6574115616411342,105768.0,105768.0,1.0,8.6,10.0,1487.1655034285554,0.01
43,3.705465316772461,0.6833593750000001,0.3007624522989142,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6333663704670123,105768.0,105768.0,1.0,8.6,10.0,1487.170307793124,0.01
44,4.69360876083374,0.6794531250000001,0.283011260318612,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.615710253570292,105768.0,105768.0,1.0,8.6,10.0,1487.2340958624577,0.01
45,4.764232158660889,0.669921875,0.31181245987590395,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.639710341576871,105768.0,105768.0,1.0,8.6,10.0,1487.2604056230261,0.01
46,4.911769390106201,0.70265625,0.33490515241998864,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.619860428499182,105768.0,105768.0,1.0,8.6,10.0,1487.287818224414,0.01
47,4.837520599365234,0.6457031250000002,0.27086905061490013,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.640218191386906,105768.0,105768.0,1.0,8.6,10.0,1487.287818224414,0.01
48,5.897613525390625,0.6044531249999999,0.27338327861200984,0.1170028472733847,0.15389793330666343,0.4271650576426159,2.635519331497478,105768.0,105768.0,1.0,8.6,10.0,1487.300973104698,0.01
49,4.506269454956055,0.7195312499999998,0.3191364700875149,0.11700284727338467,0.1538979333066634,0.4271650576426159,2.676157775032708,105768.0,105768.0,1.0,8.6,10.0,1487.300973104698,0.01
50,4.871645927429199,0.6867187500000002,0.32043623385868464,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6465181456659423,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1487.300973104698,0.01
51,4.5608720779418945,0.652265625,0.30699759572820334,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6479001409632614,105768.0,105768.0,1.0,8.6,10.0,1487.3568676365574,0.01
52,7.372581481933594,0.557890625,0.225691732770452,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.625291501851893,105768.0,105768.0,1.0,8.6,10.0,1487.3568676365571,0.01
53,4.507704734802246,0.7092187499999999,0.33735104344936484,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.619038453936633,105768.0,105768.0,1.0,8.6,10.0,1487.387704528228,0.01
54,4.94755744934082,0.695390625,0.29626770158862853,0.11700284727338471,0.1538979333066634,0.4271650576426159,2.620460435043834,105768.0,105768.0,1.0,8.6,10.0,1487.446426232135,0.01
55,5.071014881134033,0.6903906249999999,0.29043619122382225,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6129157570423307,105768.0,105768.0,1.0,8.6,10.0,1487.446426232135,0.01
56,5.577203750610352,0.648515625,0.30796544945694593,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6305026448734314,105768.0,105768.0,1.0,8.6,10.0,1487.4464262321349,0.01
57,6.93624210357666,0.638671875,0.25753468188508427,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6677279051883116,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1487.446426232135,0.01
58,5.1212921142578125,0.701796875,0.30578766332185225,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6731072326956777,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1487.4614760488564,0.01
59,6.370457649230957,0.7028125,0.29358020659417017,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6401678636551575,105768.0,105768.0,1.0,8.6,10.0,1487.4614760488566,0.01
60,5.304425239562988,0.633203125,0.28645955493873343,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6243515966407522,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1487.492197172706,0.01
61,6.0817999839782715,0.6750000000000002,0.3243247116928365,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6206321193524444,105768.0,105768.0,1.0,8.6,10.0,1487.4921971727063,0.01
62,3.942214250564575,0.68078125,0.35412739854808595,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6396178107303685,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1487.492197172706,0.01
63,4.262697696685791,0.7433593750000002,0.3763089392598398,0.11700284727338471,0.1538979333066634,0.4271650576426159,2.6093973669288424,105768.0,105768.0,1.0,8.6,10.0,1487.5045264456353,0.01
64,5.148615837097168,0.671796875,0.32256122125550535,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6255727870390695,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1487.5045264456353,0.01
65,4.1110382080078125,0.6778125,0.37293400622463896,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.659343538674229,105768.0,105768.0,1.0,8.6,10.0,1487.5045264456353,0.01
66,6.978540897369385,0.57140625,0.2531841504070925,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.625546339548912,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1487.5045264456353,0.01
67,5.101602077484131,0.670078125,0.3696923777187956,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.643593247772434,105768.0,105768.0,1.0,8.6,10.0,1487.5199448914705,0.01
68,6.165181636810303,0.623359375,0.29957012284925294,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6517915936569554,105768.0,105768.0,1.0,8.6,10.0,1487.5199448914707,0.01
69,5.118467330932617,0.69765625,0.32961879781266556,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6114561373126466,105768.0,105768.0,1.0,8.6,10.0,1487.5199448914707,0.01
70,3.9933862686157227,0.715234375,0.3319289516072215,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.641044459078357,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1487.5199448914705,0.01
71,3.8869025707244873,0.69109375,0.3363017113570619,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.620200965054376,105768.0,105768.0,1.0,8.6,10.0,1487.5199448914707,0.01
72,3.5075321197509766,0.6535156250000002,0.3993577517074569,0.1170028472733847,0.15389793330666343,0.4271650576426159,2.6092846644936256,105768.0,105768.0,1.0,8.6,10.0,1487.5199448914707,0.01
73,4.8752522468566895,0.7157812499999999,0.3099700588923432,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6250549182888503,105768.0,105768.0,1.0,8.6,10.0,1487.5199448914707,0.01
74,3.2969577312469482,0.7295312500000001,0.38862896061467883,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6481979318582556,105768.0,105768.0,1.0,8.6,10.0,1487.5282588489265,0.01
75,4.559544086456299,0.68078125,0.3797615273124893,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.655728370453299,105768.0,105768.0,1.0,8.6,10.0,1487.5282588489265,0.01
76,4.5440592765808105,0.6982031249999999,0.33664136728138094,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.668483317251641,105768.0,105768.0,1.0,8.6,10.0,1487.5282588489267,0.01
77,4.70801305770874,0.70859375,0.352268969489217,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.624621878830027,105768.0,105768.0,1.0,8.6,10.0,1487.5282588489265,0.01
78,4.710019111633301,0.700859375,0.353518589306732,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6561347123028023,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1487.5282588489265,0.01
79,3.756319522857666,0.7353124999999999,0.3756374132853829,0.11700284727338471,0.15389793330666343,0.4271650576426159,2.641766228708011,105768.0,105768.0,1.0,8.6,10.0,1487.529002200198,0.01
80,4.520593166351318,0.730625,0.36778064490288825,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.617323277809564,105768.0,105768.0,1.0,8.6,10.0,1487.5290022001977,0.01
81,4.737874984741211,0.7015625,0.34626574845892627,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.619660110313534,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1487.5290022001977,0.01
82,4.345470428466797,0.7146093750000001,0.3585182137576348,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.638064951257761,105768.0,105768.0,1.0,8.6,10.0,1487.529002200198,0.01
83,4.954617023468018,0.7360937500000001,0.3598529998659364,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.629691217739075,105768.0,105768.0,1.0,8.6,10.0,1487.5290022001982,0.01
84,5.8667168617248535,0.715546875,0.3321232139696416,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6499484991426683,105768.0,105768.0,1.0,8.6,10.0,1487.5597233240476,0.01
85,7.549894332885742,0.6682031249999999,0.3096975144816835,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.647042909435169,105768.0,105768.0,1.0,8.6,10.0,1487.5597233240476,0.01
86,5.614113807678223,0.6564843749999999,0.31198004123827394,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6378016408130174,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1487.5597233240474,0.01
87,7.443938732147217,0.595390625,0.2305211746295845,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.641928680679241,105768.0,105768.0,1.0,8.6,10.0,1487.5597233240476,0.01
88,4.8126444816589355,0.71078125,0.3422156927470022,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.658295400265208,105768.0,105768.0,1.0,8.6,10.0,1487.5597233240476,0.01
89,4.816616058349609,0.6997656249999998,0.3401114481389512,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.657462782447748,105768.0,105768.0,1.0,8.6,10.0,1487.5597233240476,0.01
90,8.774144172668457,0.566328125,0.2285363271648974,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.662748203711212,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1487.6080929475463,0.01
91,6.355382919311523,0.5825,0.2666474512857955,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6516382614195093,105768.0,105768.0,1.0,8.6,10.0,1487.608092947546,0.01
92,6.696351051330566,0.5778125,0.24131195202781566,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6558381915045985,105768.0,105768.0,1.0,8.6,10.0,1487.6080929475463,0.01
93,5.914241790771484,0.67203125,0.32340590177706735,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6671576127677232,105768.0,105768.0,1.0,8.6,10.0,1487.6080929475463,0.01
94,6.252288818359375,0.6071875,0.29918079836847095,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.646950506379314,105768.0,105768.0,1.0,8.6,10.0,1487.616406905002,0.01
95,6.414694309234619,0.633515625,0.2708676545580605,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6476117297205124,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1487.616406905002,0.01
96,7.70231819152832,0.615390625,0.2817716650073835,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6399044114227617,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1487.616406905002,0.01
97,6.676783561706543,0.6515625000000002,0.3014386009558081,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6542615804224488,105768.0,105768.0,1.0,8.6,10.0,1487.616406905002,0.01
98,6.037490367889404,0.688828125,0.35112151275393605,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6460712913315114,105768.0,105768.0,1.0,8.6,10.0,1487.6164069050021,0.01
99,6.874926567077637,0.685078125,0.3070460485783037,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6174335661451007,105768.0,105768.0,1.0,8.6,10.0,1487.616406905002,0.01
100,7.128493785858154,0.7121875,0.34086874501551784,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.5924708023400043,105768.0,105768.0,1.0,8.6,10.0,1487.624720862458,0.01
101,5.595861434936523,0.70296875,0.33136224892118304,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6440839085967918,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1487.6322457708188,0.01
102,8.708054542541504,0.688359375,0.31860574386620344,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6463469971297338,105768.0,105768.0,1.0,8.6,10.0,1487.6322457708188,0.01
103,6.4846649169921875,0.6978124999999998,0.34356037486932045,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6492851458256306,105768.0,105768.0,1.0,8.6,10.0,1488.851361353411,0.01
104,6.1943440437316895,0.63015625,0.3247751235266485,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6585838854768467,105768.0,105768.0,1.0,8.6,10.0,1488.8513613534112,0.01
105,9.150148391723633,0.6123437500000001,0.27286644665115023,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.615935044892213,105768.0,105768.0,1.0,8.6,10.0,1488.89973097691,0.01
106,7.949341773986816,0.728828125,0.35011931278498476,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.599166400573719,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1488.8997309769097,0.01
107,7.835606575012207,0.72984375,0.35230842812151314,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6256626273694676,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1488.9128858571935,0.01
108,7.650503635406494,0.7179687500000002,0.3618690362754269,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6538343421709256,105768.0,105768.0,1.0,8.6,10.0,1488.9436069810436,0.01
109,8.067666053771973,0.6838281249999999,0.3634935565476271,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6045152166391423,105768.0,105768.0,1.0,8.6,10.0,1488.9436069810429,0.01
110,8.516022682189941,0.6989843750000001,0.33359164113745654,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6549557989741834,105768.0,105768.0,1.0,8.6,10.0,1488.9436069810433,0.01
111,9.450309753417969,0.655390625,0.2920855417990556,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.66018108211689,105768.0,105768.0,1.0,8.6,10.0,1488.9436069810433,0.01
112,7.307211875915527,0.696953125,0.3293461166971797,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.649076398119803,105768.0,105768.0,1.0,8.6,10.0,1488.9436069810433,0.01
113,6.834270000457764,0.67609375,0.3279995432408312,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.667964167387395,105768.0,105768.0,1.0,8.6,10.0,1488.9436069810429,0.01
114,7.256816387176514,0.729765625,0.35968956201968155,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6537764582651078,105768.0,105768.0,1.0,8.6,10.0,1488.9634946740707,0.01
115,7.0916666984558105,0.72984375,0.3666000705418198,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.628716243394654,105768.0,105768.0,1.0,8.6,10.0,1488.963494674071,0.01
116,6.173274517059326,0.7357812500000002,0.40456212390149754,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6490576911820507,105768.0,105768.0,1.0,8.6,10.0,1488.9708063259193,0.01
117,10.09145736694336,0.6514062500000001,0.30588469314101285,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.627042754148102,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1488.9708063259193,0.01
118,10.164475440979004,0.677890625,0.32292396558584596,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6334770283076496,105768.0,105768.0,1.0,8.6,10.0,1488.9708063259193,0.01
119,7.010227203369141,0.7165625000000001,0.3650317709321621,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6665296133446668,105768.0,105768.0,1.0,8.6,10.0,1488.9708063259193,0.01
120,9.247119903564453,0.69984375,0.35335569469820705,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6439607067025226,105768.0,105768.0,1.0,8.6,10.0,1488.9708063259195,0.01
121,11.17383861541748,0.678203125,0.32260224511141095,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6508309377734776,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1488.9708063259195,0.01
122,8.134249687194824,0.690078125,0.3413058133748222,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6448472403751078,105768.0,105768.0,1.0,8.6,10.0,1488.970806325919,0.01
123,8.974263191223145,0.71109375,0.3976014802232523,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6499255632223644,105768.0,105768.0,1.0,8.6,10.0,1488.9708063259193,0.01
124,8.11512565612793,0.7101562500000002,0.3885593792448131,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.6425817880731275,105768.0,105768.0,1.0,8.6,10.0,1488.9708063259193,0.01
125,7.428945541381836,0.7255468749999999,0.37698850835310543,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.644698968275421,105768.0,105768.0,1.0,8.6,10.0,1488.9708063259195,0.01
126,6.995494365692139,0.7316406250000002,0.3619281948234315,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.641450904090102,105768.0,105768.0,1.0,8.6,10.0,1488.9708063259195,0.01
127,7.97896671295166,0.6974999999999999,0.3704632832302716,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.632284939898063,105768.0,105768.0,1.0,8.6,10.0,1489.001527449769,0.01
128,7.32780647277832,0.7003125,0.3727666300250112,0.11700284727338468,0.15389793330666338,0.4271650576426159,2.643098242656431,105768.0,105768.0,1.0,8.6,10.0,1489.0146823300527,0.01
129,6.733055591583252,0.7156249999999998,0.3720090461165978,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.594175148844217,105768.0,105768.0,1.0,8.6,10.0,1489.014682330053,0.01
130,12.609631538391113,0.621953125,0.3356923225699509,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6988911610779462,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1489.0278372103367,0.01
131,11.250268936157227,0.6782812499999998,0.3696874303862518,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.632950727833803,105768.0,105768.0,1.0,8.6,10.0,1489.028580561608,0.01
132,10.314249038696289,0.729375,0.37572189334536255,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6644277512106767,105768.0,105768.0,1.0,8.6,10.0,1489.0285805616084,0.01
133,8.77237606048584,0.6945312500000002,0.3588710511325749,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6238518691373454,105768.0,105768.0,1.0,8.6,10.0,1489.028580561608,0.01
134,7.403990745544434,0.733671875,0.43113776247754854,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6554080273492944,105768.0,105768.0,1.0,8.6,10.0,1489.028580561608,0.01
135,14.517614364624023,0.6190625,0.32555028882953446,0.11700284727338467,0.1538979333066634,0.4271650576426159,2.619594854942035,105768.0,105768.0,1.0,8.6,10.0,1489.0285805616081,0.01
136,11.983675956726074,0.693984375,0.369528388346983,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6377490199805975,105768.0,105768.0,1.0,8.6,10.0,1489.0285805616081,0.01
137,10.35561752319336,0.626875,0.328131889534911,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6633375579919223,105768.0,105768.0,1.0,8.6,10.0,1489.028580561608,0.01
138,10.823102951049805,0.610859375,0.26911371124230826,0.11700284727338471,0.1538979333066634,0.4271650576426159,2.6387717605446004,105768.0,105768.0,1.0,8.6,10.0,1489.0285805616081,0.01
139,9.629286766052246,0.664140625,0.3025451623959424,0.1170028472733847,0.1538979333066634,0.4271650576426159,2.6313610502206823,105768.0,105768.0,1.0,8.6,10.0,1489.028580561608,0.01
140,14.29671859741211,0.6021093749999998,0.283824125832741,0.11700284727338468,0.1538979333066634,0.4271650576426159,2.649281238778819,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1489.0285805616081,0.01
