round,loss,accuracy,f1,avg_fit_wall_s,total_comm_bytes_down,total_comm_bytes_up
1,2.026291608810425,0.33627076347188645,0.05032973446162826,6.0794243812561035,8038800.0,8038800.0
2,2.1364798545837402,0.33627076347188645,0.05032973446162826,6.4119110107421875,8038800.0,8038800.0
3,1.698901653289795,0.33627076347188645,0.05276231263383298,4.787893199920655,8038800.0,8038800.0
4,1.8319242000579834,0.4035717070888248,0.10179815379085518,4.7689014911651615,8038800.0,8038800.0
5,1.5076335668563843,0.5175855883958512,0.1796371254350227,4.77343521118164,8038800.0,8038800.0
6,2.362088918685913,0.37042813694143334,0.07835387133210844,4.77114245891571,8038800.0,8038800.0
7,1.8525553941726685,0.43749512594556655,0.11054691946605415,4.719426822662354,8038800.0,8038800.0
8,1.360107421875,0.6333151368634486,0.2575760781096101,4.774541711807251,8038800.0,8038800.0
9,1.588382363319397,0.5403571707088825,0.1883622082340002,4.665492916107178,8038800.0,8038800.0
10,1.880739688873291,0.41854480230835217,0.10183322483250776,4.745842719078064,8038800.0,8038800.0
11,1.2526907920837402,0.5531466895422288,0.19817934496158168,4.6224726915359495,8038800.0,8038800.0
12,1.0764676332473755,0.6563206737892848,0.2602152096146415,4.756708407402039,8038800.0,8038800.0
13,1.0316954851150513,0.6581923106917258,0.2730118941996485,4.791404056549072,8038800.0,8038800.0
14,0.9867697954177856,0.6734773453949934,0.2792134179626828,4.7441566467285154,8038800.0,8038800.0
15,0.8571153283119202,0.699056383061686,0.317600602698095,4.745172548294067,8038800.0,8038800.0
16,0.8558999300003052,0.6998362317710364,0.3126630275061186,4.6867736101150514,8038800.0,8038800.0
17,0.8569971919059753,0.74740700304141,0.40214253536816924,4.8130419731140135,8038800.0,8038800.0
18,0.6696793437004089,0.7640177805505732,0.3653750977744996,4.766173887252807,8038800.0,8038800.0
19,0.967804491519928,0.6982765343523356,0.32747204353402765,4.734141945838928,8038800.0,8038800.0
20,0.849389910697937,0.6733213756531233,0.3427351196823082,4.7711125135421755,8038800.0,8038800.0
21,0.7124080061912537,0.7703345550963113,0.42197335074798803,4.665803527832031,8038800.0,8038800.0
22,0.663297712802887,0.787881151056695,0.4185354602662823,4.7648122072219845,8038800.0,8038800.0
23,0.7021982073783875,0.8003587304063011,0.4547196184382569,4.776162314414978,8038800.0,8038800.0
24,0.7222031950950623,0.7689308274194806,0.43173598408716335,4.689301586151123,8038800.0,8038800.0
25,0.6197847127914429,0.7925602433127973,0.4371080975659117,4.612175822257996,8038800.0,8038800.0
26,0.6639627814292908,0.8011385791156516,0.4775316618744494,4.715818548202515,8038800.0,8038800.0
27,0.5860215425491333,0.8145519769164782,0.45147879884990316,4.799053764343261,8038800.0,8038800.0
28,0.5652391314506531,0.8239881462996179,0.5014281894215951,4.794402122497559,8038800.0,8038800.0
29,0.5760223865509033,0.8139280979489979,0.5125465039120509,4.822482943534851,8038800.0,8038800.0
30,0.5355440378189087,0.8255478437183187,0.5109210234010483,4.766182851791382,8038800.0,8038800.0
31,0.5778058767318726,0.8291351477813305,0.5340001225353678,4.785461854934693,8038800.0,8038800.0
32,0.5525983572006226,0.8126803400140373,0.5043801372711434,4.74599940776825,8038800.0,8038800.0
33,0.5265393257141113,0.8299149964906808,0.5351834791345759,4.753706288337708,8038800.0,8038800.0
34,0.5355691313743591,0.8139280979489979,0.4632626225070522,4.728784036636353,8038800.0,8038800.0
35,0.6681478023529053,0.7738438742883881,0.4846156760743775,4.747341775894165,8038800.0,8038800.0
36,0.45262810587882996,0.8446541370974031,0.5463164055789267,4.728965139389038,8038800.0,8038800.0
37,0.4427323341369629,0.8550261249317632,0.5353004951585653,4.7447374820709225,8038800.0,8038800.0
38,0.4292331337928772,0.8532324729002574,0.558208945341661,4.646955418586731,8038800.0,8038800.0
39,0.4444546401500702,0.8537003821258676,0.5518160507558099,4.723674559593201,8038800.0,8038800.0
40,0.5042062401771545,0.8360758012945488,0.513463456668937,4.504275584220887,8038800.0,8038800.0
41,0.42673444747924805,0.8517507603524916,0.5494110612785897,4.640339756011963,8038800.0,8038800.0
42,0.8119380474090576,0.7267410122436248,0.4460186142116195,4.782482719421386,8038800.0,8038800.0
43,0.4605594873428345,0.8568977618342042,0.5567367472050438,4.786912727355957,8038800.0,8038800.0
44,0.3976254463195801,0.8612649146065663,0.5544494946974129,4.782183408737183,8038800.0,8038800.0
45,0.6372840404510498,0.7736099196755829,0.4903600310169188,4.759124016761779,8038800.0,8038800.0
46,0.38758784532546997,0.8660999766045387,0.5591449993236,4.679246616363526,8038800.0,8038800.0
47,0.3449151813983917,0.8767059190517039,0.5854841874158803,4.67462911605835,8038800.0,8038800.0
48,0.3919532597064972,0.8643843094439678,0.556013219631648,4.787149357795715,8038800.0,8038800.0
