round,loss,accuracy,f1,avg_fit_wall_s,total_comm_bytes_down,total_comm_bytes_up
1,0.39446961879730225,0.8815744825246012,0.8797575578293757,1.410790991783142,1090800.0,1090800.0
2,0.28671571612358093,0.9114353579911775,0.9109748052847926,0.35442588329315183,1090800.0,1090800.0
3,0.2644551992416382,0.9138106549032915,0.9138817570720706,0.3588372468948364,1090800.0,1090800.0
4,0.2529506981372833,0.9216152019002375,0.9220175227313859,0.3573894500732422,1090800.0,1090800.0
5,0.24116022884845734,0.9202578893790295,0.9210835565072871,0.3555413246154785,1090800.0,1090800.0
6,0.2488548904657364,0.9216152019002375,0.9224388829801679,0.3583182096481323,1090800.0,1090800.0
7,0.26071709394454956,0.9263657957244655,0.9270864990978601,0.3538498401641846,1090800.0,1090800.0
8,0.2815772593021393,0.9273837801153716,0.928163972844037,0.35584895610809325,1090800.0,1090800.0
9,0.3011228144168854,0.9256871394638616,0.9264668496802128,0.3564580202102661,1090800.0,1090800.0
10,0.3310245871543884,0.9300984051577876,0.9306529664451734,0.3586045980453491,1090800.0,1090800.0
11,0.32402369379997253,0.9294197488971836,0.9301267867651936,0.355124306678772,1090800.0,1090800.0
12,0.3651316165924072,0.9273837801153716,0.9280741091734587,0.3570638418197632,1090800.0,1090800.0
13,0.3785823881626129,0.9270444519850696,0.9273893958791862,0.3578666925430298,1090800.0,1090800.0
14,0.41051220893859863,0.9267051238547676,0.9273235964087673,0.3553208112716675,1090800.0,1090800.0
15,0.40572020411491394,0.9311163895486936,0.9319594498208604,0.35725741386413573,1090800.0,1090800.0
16,0.4076637029647827,0.9341703427214116,0.9347852340680776,0.3545634031295776,1090800.0,1090800.0
17,0.48555275797843933,0.9307770614183916,0.9315527827967297,0.3539896011352539,1090800.0,1090800.0
18,0.48652002215385437,0.9307770614183916,0.9314311566315604,0.35560171604156493,1090800.0,1090800.0
19,0.5908293724060059,0.9284017645062775,0.9291727312449237,0.35645198822021484,1090800.0,1090800.0
20,0.578386127948761,0.9290804207668816,0.9295764397279224,0.3577270984649658,1090800.0,1090800.0
21,0.6054966449737549,0.9273837801153716,0.9281963511585207,0.35841200351715086,1090800.0,1090800.0
22,0.5642176270484924,0.9263657957244655,0.9270839465376,0.35787010192871094,1090800.0,1090800.0
23,0.6457987427711487,0.9297590770274856,0.9300438675242976,0.357955265045166,1090800.0,1090800.0
24,0.6933265328407288,0.9239904988123515,0.923982584810188,0.35562877655029296,1090800.0,1090800.0
25,0.7435404658317566,0.9256871394638616,0.9258091479840121,0.358556866645813,1090800.0,1090800.0
26,0.7218533754348755,0.9185612487275195,0.9190015406270078,0.35814723968505857,1090800.0,1090800.0
27,0.7873616218566895,0.9263657957244655,0.9267432793356898,0.3590724945068359,1090800.0,1090800.0
28,0.8443188667297363,0.9229725144214456,0.9232094108912577,0.35696384906768797,1090800.0,1090800.0
29,0.8648536205291748,0.9263657957244655,0.9265393635239774,0.35952129364013674,1090800.0,1090800.0
30,0.9451534748077393,0.9321343739395996,0.9325127114301285,0.35715651512145996,1090800.0,1090800.0
31,0.8678373694419861,0.9270444519850696,0.9273101642058945,0.35847642421722414,1090800.0,1090800.0
32,0.8959953188896179,0.9304377332880895,0.9304683685313798,0.35941126346588137,1090800.0,1090800.0
33,0.9838329553604126,0.9236511706820495,0.9238444665438421,0.35873477458953856,1090800.0,1090800.0
34,1.0350202322006226,0.9311163895486936,0.9314231238235102,0.3578388452529907,1090800.0,1090800.0
35,1.119691014289856,0.9334916864608076,0.9339216273101704,0.3577267646789551,1090800.0,1090800.0
36,1.1367151737213135,0.9277231082456736,0.9278480209084282,0.35564048290252687,1090800.0,1090800.0
37,1.3279776573181152,0.9297590770274856,0.9301001324799638,0.36014883518218993,1090800.0,1090800.0
38,1.3868080377578735,0.9250084832032576,0.9254047045918404,0.3595614433288574,1090800.0,1090800.0
39,1.3686656951904297,0.9270444519850696,0.9274626340069744,0.35973100662231444,1090800.0,1090800.0
40,1.3143715858459473,0.9263657957244655,0.9262190553594462,0.35900726318359377,1090800.0,1090800.0
41,1.5137892961502075,0.9263657957244655,0.9270290194098411,0.3557512044906616,1090800.0,1090800.0
42,1.7416541576385498,0.9290804207668816,0.9293104327323145,0.3571361303329468,1090800.0,1090800.0
43,1.4808696508407593,0.9294197488971836,0.9296699103104511,0.36025223731994627,1090800.0,1090800.0
44,1.549575924873352,0.9287410926365796,0.9289999249334104,0.3582180023193359,1090800.0,1090800.0
45,1.4238728284835815,0.9287410926365796,0.9291247737013443,0.3596341609954834,1090800.0,1090800.0
46,1.8883967399597168,0.9212758737699356,0.9217681236969786,0.3609076976776123,1090800.0,1090800.0
47,1.9694870710372925,0.9250084832032576,0.9251874826130133,0.3594609260559082,1090800.0,1090800.0
48,1.7241779565811157,0.9311163895486936,0.931153109509931,0.3540271043777466,1090800.0,1090800.0
49,1.9910171031951904,0.9284017645062775,0.9287189260087528,0.3593602657318115,1090800.0,1090800.0
50,1.9190865755081177,0.9341703427214116,0.9341891982850641,0.3602330684661865,1090800.0,1090800.0
51,1.9983073472976685,0.9216152019002375,0.9218043841664474,0.3610401153564453,1090800.0,1090800.0
52,2.158237934112549,0.9236511706820495,0.9239673325224791,0.36216561794281005,1090800.0,1090800.0
53,2.322415351867676,0.9270444519850696,0.92735455950191,0.36049208641052244,1090800.0,1090800.0
54,1.9866780042648315,0.9284017645062775,0.9285068507617875,0.3588977098464966,1090800.0,1090800.0
55,2.4495322704315186,0.9304377332880895,0.9306456020479642,0.35928146839141845,1090800.0,1090800.0
56,2.4910693168640137,0.9280624363759755,0.9282533667941029,0.36060457229614257,1090800.0,1090800.0
57,2.49609375,0.9270444519850696,0.9273903829680324,0.35861542224884035,1090800.0,1090800.0
58,2.8342630863189697,0.9243298269426535,0.9247172468992038,0.36045222282409667,1090800.0,1090800.0
59,2.3832314014434814,0.9297590770274856,0.9301020430553271,0.3604438066482544,1090800.0,1090800.0
60,2.4428908824920654,0.9328130302002036,0.9329858529647131,0.35718796253204343,1090800.0,1090800.0
61,2.6230177879333496,0.9239904988123515,0.9243217305166379,0.357832932472229,1090800.0,1090800.0
62,2.742422342300415,0.9294197488971836,0.9296307652036395,0.36081652641296386,1090800.0,1090800.0
63,2.8714487552642822,0.9263657957244655,0.9267421410609473,0.3607658624649048,1090800.0,1090800.0
64,2.7781147956848145,0.9243298269426535,0.9243816319451904,0.3593191146850586,1090800.0,1090800.0
65,2.9994561672210693,0.9324737020699015,0.9325243800376272,0.3604799032211304,1090800.0,1090800.0
66,2.891796112060547,0.9304377332880895,0.9306919023146256,0.3606834888458252,1090800.0,1090800.0
67,2.9827558994293213,0.9280624363759755,0.9281864234607514,0.3613745212554932,1090800.0,1090800.0
68,3.3016672134399414,0.9294197488971836,0.9295669557703672,0.35776007175445557,1090800.0,1090800.0
69,3.0779173374176025,0.9226331862911435,0.9230343326168877,0.35935559272766116,1090800.0,1090800.0
70,3.102962017059326,0.9270444519850696,0.9273357776486189,0.3602360725402832,1090800.0,1090800.0
71,3.1525542736053467,0.9287410926365796,0.9289293577210901,0.363727331161499,1090800.0,1090800.0
72,3.1443674564361572,0.9294197488971836,0.9294881728927638,0.360689115524292,1090800.0,1090800.0
73,3.281912088394165,0.9304377332880895,0.9305946509163743,0.3594593286514282,1090800.0,1090800.0
74,3.694922685623169,0.9334916864608076,0.9332125888411004,0.3624699115753174,1090800.0,1090800.0
75,3.5896058082580566,0.9321343739395996,0.9321084292302627,0.36196107864379884,1090800.0,1090800.0
76,3.7112529277801514,0.9351883271123176,0.9351263357163835,0.361452579498291,1090800.0,1090800.0
77,3.418168544769287,0.9250084832032576,0.9252906667217389,0.35923521518707274,1090800.0,1090800.0
78,3.643590211868286,0.9321343739395996,0.9320479774248053,0.3639515399932861,1090800.0,1090800.0
79,3.539534091949463,0.9328130302002036,0.9327831408489753,0.3608082294464111,1090800.0,1090800.0
80,3.918675661087036,0.9307770614183916,0.9307651442078365,0.36240952014923095,1090800.0,1090800.0
81,4.008533954620361,0.9280624363759755,0.928095989789958,0.35721988677978517,1090800.0,1090800.0
82,3.390289306640625,0.9280624363759755,0.928068787915107,0.3575900077819824,1090800.0,1090800.0
83,3.889932155609131,0.9365456396335257,0.9363356472937863,0.3631944417953491,1090800.0,1090800.0
84,3.683529853820801,0.9297590770274856,0.9296929140198068,0.3614883661270142,1090800.0,1090800.0
85,3.927777051925659,0.9317950458092976,0.9318561001224545,0.36081106662750245,1090800.0,1090800.0
86,4.054805755615234,0.9304377332880895,0.9303001445255179,0.3610696792602539,1090800.0,1090800.0
87,4.0860915184021,0.9314557176789956,0.9312752769366144,0.36242990493774413,1090800.0,1090800.0
88,4.1170830726623535,0.9304377332880895,0.9301251952993449,0.3578312635421753,1090800.0,1090800.0
89,4.342904567718506,0.9284017645062775,0.9283457388789397,0.35882766246795655,1090800.0,1090800.0
90,3.8566246032714844,0.9294197488971836,0.9290055206043795,0.35726883411407473,1090800.0,1090800.0
91,3.8403115272521973,0.9334916864608076,0.933063444466053,0.3618518590927124,1090800.0,1090800.0
92,4.395450115203857,0.9294197488971836,0.9291339161247874,0.3584341049194336,1090800.0,1090800.0
93,3.1361711025238037,0.9273837801153716,0.9269724243876296,0.3618007659912109,1090800.0,1090800.0
94,3.982516288757324,0.9304377332880895,0.930325080602711,0.36068150997161863,1090800.0,1090800.0
95,4.133933067321777,0.9317950458092976,0.931696845950826,0.36067514419555663,1090800.0,1090800.0
96,3.70695161819458,0.9334916864608076,0.9332968771698615,0.3603966236114502,1090800.0,1090800.0
97,3.5440077781677246,0.9277231082456736,0.9275374981691702,0.3596327543258667,1090800.0,1090800.0
98,4.323984146118164,0.9328130302002036,0.9325761087734658,0.35889008045196535,1090800.0,1090800.0
99,3.8430914878845215,0.9280624363759755,0.9278568059405936,0.35985095500946046,1090800.0,1090800.0
100,4.2576904296875,0.9284017645062775,0.9283330344887041,0.36039228439331056,1090800.0,1090800.0
101,4.16070032119751,0.9328130302002036,0.9323851095848171,0.360145115852356,1090800.0,1090800.0
102,4.148777484893799,0.9324737020699015,0.9321844823927466,0.36266770362854006,1090800.0,1090800.0
103,4.450089454650879,0.9246691550729556,0.9246799447848643,0.362286901473999,1090800.0,1090800.0
104,4.512238025665283,0.9321343739395996,0.9317429441440437,0.3634531259536743,1090800.0,1090800.0
105,4.824708461761475,0.9304377332880895,0.930244546457319,0.3627854108810425,1090800.0,1090800.0
106,4.754855155944824,0.9338310145911096,0.933587740576665,0.36308941841125486,1090800.0,1090800.0
107,4.816577434539795,0.9294197488971836,0.9292423762221648,0.36208605766296387,1090800.0,1090800.0
108,4.88881778717041,0.9280624363759755,0.9278555354213553,0.360365104675293,1090800.0,1090800.0
109,4.433098793029785,0.9314557176789956,0.931200190201808,0.36075730323791505,1090800.0,1090800.0
110,4.5065412521362305,0.9300984051577876,0.929304008220265,0.35788812637329104,1090800.0,1090800.0
111,4.673531532287598,0.9280624363759755,0.927667850013375,0.36346476078033446,1090800.0,1090800.0
112,4.344700813293457,0.9334916864608076,0.9330674964354094,0.36639649868011476,1090800.0,1090800.0
113,5.029982089996338,0.9277231082456736,0.9275521628343295,0.3637946128845215,1090800.0,1090800.0
114,5.1891889572143555,0.9345096708517137,0.9340985872766017,0.36253645420074465,1090800.0,1090800.0
115,4.969141960144043,0.9307770614183916,0.9303459663178139,0.36029250621795655,1090800.0,1090800.0
116,5.045138359069824,0.9270444519850696,0.9267663229342813,0.36385748386383054,1090800.0,1090800.0
117,5.223898410797119,0.9290804207668816,0.9288456029109572,0.3610373973846436,1090800.0,1090800.0
118,5.611769676208496,0.9307770614183916,0.9301644475344234,0.3636659622192383,1090800.0,1090800.0
119,5.501073360443115,0.9246691550729556,0.924417868239547,0.36023948192596433,1090800.0,1090800.0
120,5.641794681549072,0.9297590770274856,0.9291591569966078,0.3616738557815552,1090800.0,1090800.0
121,5.246035099029541,0.9297590770274856,0.9291139355815563,0.3607130289077759,1090800.0,1090800.0
122,5.562897682189941,0.9290804207668816,0.9284422847395573,0.36329262256622313,1090800.0,1090800.0
123,6.0384721755981445,0.9284017645062775,0.9279444862133781,0.36196396350860593,1090800.0,1090800.0
124,6.357943534851074,0.9273837801153716,0.9268878174490576,0.3621444463729858,1090800.0,1090800.0
125,5.259262561798096,0.9277231082456736,0.9272511229666416,0.3630489110946655,1090800.0,1090800.0
126,6.180968284606934,0.9246691550729556,0.9242746843254198,0.35980544090270994,1090800.0,1090800.0
127,6.41343879699707,0.9267051238547676,0.926101271498585,0.3661117792129517,1090800.0,1090800.0
128,5.356284141540527,0.9311163895486936,0.9306891030257166,0.3626400947570801,1090800.0,1090800.0
129,5.689550876617432,0.9277231082456736,0.9274960817993803,0.36213011741638185,1090800.0,1090800.0
130,6.0511603355407715,0.9317950458092976,0.9312650375565383,0.3632112979888916,1090800.0,1090800.0
131,6.241042137145996,0.9284017645062775,0.9282045861836777,0.36208999156951904,1090800.0,1090800.0
132,5.941930294036865,0.9273837801153716,0.9272537582535959,0.3632010221481323,1090800.0,1090800.0
133,5.64940071105957,0.9328130302002036,0.9323187071824525,0.36155741214752196,1090800.0,1090800.0
